,Datetime,Interval,Ticker,Open,High,Low,Close,Volume,Avg_Volume_10,RSI,ATR,vol_vs_avrg_vol,SMA_20,SMA_50,SMA_200,SMA_65,desc_number,rsi_peak_rsi_value,rsi_peak_high_value,rsi_bottom_rsi_value,rsi_bottom_low_value,be_current_rsi_less_than_peak,be_current_price_close_above_rsi_peak,be_pre_signal_1,be_pre_signal_last_10,be_close_below_SMA65,be_signal,bu_current_rsi_more_than_bottom,bu_current_price_close_below_rsi_bottom,bu_pre_signal_1,bu_pre_signal_last_13,bu_close_above_SMA65,bu_signal,Combined_Signals_65
8195,2024-11-29 10:30:00-05:00,30m,AI,37.84999847412109,38.33000183105469,37.7400016784668,38.09000015258789,422723,486173.6,62.59297526137769,0.6702973614702137,0.8694898283246972,36.3972204208374,37.31996620178223,,36.92059549184946,85,71.2791449704252,39.32659912109375,34.57184192435234,35.40999984741211,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
8196,2024-11-29 11:00:00-05:00,30m,AI,38.09000015258789,38.119998931884766,37.369998931884766,37.65999984741211,554613,526307.9,57.68258877551656,0.6759904070794842,1.0537804961696375,36.45247039794922,37.32725219726562,,36.96044164804312,84,71.2791449704252,39.32659912109375,34.57184192435234,35.40999984741211,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
8839,2024-12-05 09:30:00-05:00,30m,DG,80.16500091552734,80.79499816894531,76.16999816894531,77.31999969482422,3147717,639867.5,33.23183728945017,0.7909546652600687,4.919326266766166,79.41367416381836,78.29820755004883,76.3078309249878,77.6115720308744,41,57.92431701986417,79.62999725341797,53.31030070298712,78.86499786376953,1,0,0,2,1,Sell,0,1,0,0,0,0,Sell
8840,2024-12-05 10:00:00-05:00,30m,DG,77.31999969482422,77.31999969482422,75.3499984741211,75.8949966430664,1370415,744259.1,25.72024832648063,0.8751722763631442,1.84131440247086,79.24242401123047,78.29370742797852,76.3163558959961,77.6243411724384,40,57.92431701986417,79.62999725341797,25.72024832648063,75.3499984741211,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
8841,2024-12-05 10:30:00-05:00,30m,DG,75.7699966430664,77.02999877929688,75.62999725341797,77.01000213623047,747072,780552.8,37.60461004098905,0.9126600798999844,0.9571062969731196,79.1029239654541,78.31150741577149,76.33264789581298,77.65841815655048,39,57.92431701986417,79.62999725341797,25.72024832648063,75.3499984741211,1,0,0,2,1,Sell,1,0,0,0,0,0,Sell
8900,2024-11-27 09:30:00-05:00,30m,SOUN,7.539999961853027,7.78000020980835,7.381199836730957,7.775000095367432,6728824,2357466.8,47.54437154251934,0.1870619116057471,2.854260344196576,7.880030012130737,7.811014022827148,,7.511632332435021,100,47.54437154251934,7.78000020980835,45.88529993953197,7.78000020980835,0,0,0,0,0,0,1,1,1,2,1,Buy,Buy
8901,2024-11-27 10:00:00-05:00,30m,SOUN,7.78000020980835,7.809999942779541,7.599999904632568,7.641499996185303,2737948,2433802.7,41.99242785879213,0.1887003492158346,1.124967114220064,7.854105019569397,7.819844026565551,,7.528732329148513,99,47.54437154251934,7.78000020980835,45.88529993953197,7.78000020980835,1,0,0,0,0,0,0,1,0,2,1,Buy,Buy
8910,2024-11-27 14:30:00-05:00,30m,SOUN,7.620100021362305,7.75,7.590000152587891,7.730000019073486,1713226,1836328.6,53.09223238145408,0.1607432503655445,0.932962651673562,7.627675008773804,7.898420038223267,,7.668564642392672,90,47.54437154251934,7.78000020980835,31.892319987796483,7.300000190734863,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
8911,2024-11-27 15:00:00-05:00,30m,SOUN,7.735000133514404,7.860000133514404,7.71999979019165,7.815000057220459,3109478,1873481.6,56.55384681573655,0.1592616141482024,1.6597323400453998,7.620675015449524,7.907920036315918,,7.690026180560772,89,47.54437154251934,7.78000020980835,31.892319987796483,7.300000190734863,0,1,0,0,0,0,1,0,0,2,1,Buy,Buy
8912,2024-11-27 15:30:00-05:00,30m,SOUN,7.815000057220459,7.889999866485596,7.769999980926514,7.880000114440918,3025023,1976050.6,59.04294458486653,0.1564572049632652,1.530842884286465,7.621925020217896,7.913020038604737,,7.71210310275738,88,47.54437154251934,7.78000020980835,31.892319987796483,7.300000190734863,0,1,0,0,0,0,1,0,0,2,1,Buy,Buy
9771,2024-12-02 15:00:00-05:00,30m,CELH,28.899999618530277,28.905000686645508,28.549999237060547,28.56399917602539,277741,245395.8,45.01744036398068,0.3468934710172399,1.131808286857395,28.93218994140625,28.52748401641845,,28.86786610529973,69,66.95332401846314,29.770000457763672,47.26079992948348,28.26499938964844,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
10069,2024-12-09 11:30:00-05:00,30m,TWLO,109.97000122070312,110.40989685058594,109.41999816894533,109.6050033569336,128142,222860.9,37.79548063756433,0.9454094089807086,0.5749864601641652,111.7166305541992,110.33103622436523,103.58387992858889,109.31004462608924,11,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,2,0,0,1,1,1,2,1,Buy,Buy
10070,2024-12-09 12:00:00-05:00,30m,TWLO,109.61000061035156,110.25,109.52999877929688,110.15499877929688,107153,224209.7,42.89970512163525,0.9293088241037384,0.4779142026415449,111.6908805847168,110.4016862487793,103.64502990722656,109.37812147874098,10,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,2,0,0,1,0,0,2,1,Buy,Buy
10071,2024-12-09 12:30:00-05:00,30m,TWLO,110.12999725341795,110.38700103759766,109.8000030517578,109.81999969482422,100495,218153.0,40.70859995575936,0.9048580499420316,0.4606629292285689,111.6658805847168,110.46648620605468,103.7064799118042,109.44242917574368,9,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,2,0,0,1,0,0,2,1,Buy,Buy
10072,2024-12-09 13:00:00-05:00,30m,TWLO,109.79499816894533,110.12000274658205,109.68000030517578,110.01000213623048,77710,206646.2,42.5023393078621,0.8716540779037614,0.3760533704466861,111.60838050842284,110.53468627929688,103.76752990722656,109.50596771240234,8,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,2,0,0,1,0,0,2,1,Buy,Buy
10073,2024-12-09 13:30:00-05:00,30m,TWLO,110.04000091552734,110.20249938964844,109.95999908447266,110.1050033569336,74398,199793.9,43.42396552813466,0.8267145227089057,0.3723737311299294,111.559130859375,110.59998641967772,103.82807991027832,109.57496772179236,7,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10074,2024-12-09 14:00:00-05:00,30m,TWLO,110.11499786376952,110.1500015258789,109.7699966430664,110.1050033569336,94253,156805.6,43.42396552813466,0.7948066912877338,0.6010818491176335,111.48588104248049,110.66061645507811,103.8902049255371,109.64535240760216,6,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10075,2024-12-09 14:30:00-05:00,30m,TWLO,110.11499786376952,110.37999725341795,109.9001007080078,110.09500122070312,92152,144692.1,43.33914169406908,0.7723131094393354,0.6368834234902941,111.38700103759766,110.71651641845703,103.95507991790772,109.7148909348708,5,76.29222977775402,113.56999969482422,37.33334237579661,109.62999725341795,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10077,2024-12-09 15:30:00-05:00,30m,TWLO,109.7300033569336,110.4000015258789,109.5,110.20999908447266,412702,154094.4,45.7289514629723,0.7656932922594148,2.6782413896935906,111.1447509765625,110.7277165222168,104.08745494842528,109.85781402587892,3,76.29222977775402,113.56999969482422,40.2493478324632,109.63500213623048,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10078,2024-12-10 09:30:00-05:00,30m,TWLO,110.1999969482422,112.30999755859376,109.96499633789062,111.76499938964844,186077,138935.8,58.88406167784368,0.8785010014339656,1.3393020373438669,111.10400085449218,110.76341644287108,104.1634549331665,109.94839712289664,2,76.29222977775402,113.56999969482422,40.2493478324632,109.63500213623048,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10079,2024-12-10 10:00:00-05:00,30m,TWLO,111.77999877929688,112.33260345458984,111.2699966430664,111.2699966430664,84150,134536.6,54.36635232291594,0.8916514164403564,0.6254803525583372,111.03500061035156,110.7952163696289,104.23300491333008,110.02410477858324,1,76.29222977775402,113.56999969482422,40.2493478324632,109.63500213623048,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10336,2024-11-26 14:00:00-05:00,30m,CGC,3.974999904632568,3.9800000190734863,3.940000057220459,3.950000047683716,82121,293814.7,43.71306387569536,0.0594536399677123,0.27949928985854,4.057559990882874,3.98451199054718,,3.9431907580449033,104,0.0,0.0,43.24907958433452,3.950000047683716,0,1,0,0,0,0,1,1,1,2,1,Buy,Buy
10337,2024-11-26 14:30:00-05:00,30m,CGC,3.944999933242798,4.050000190734863,3.944999933242798,3.994999885559082,676443,261100.7,48.92792849763698,0.0627069697908804,2.59073606466777,4.048309993743897,3.989411988258362,,3.945575372989361,103,48.92792849763698,4.050000190734863,43.24907958433452,3.950000047683716,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10339,2024-11-26 15:30:00-05:00,30m,CGC,3.944999933242798,3.9700000286102295,3.934999942779541,3.950000047683716,598578,318420.7,44.640040806180096,0.0618682466276798,1.879833817336624,4.03280999660492,3.9930119848251344,,3.948949219630314,101,48.92792849763698,4.050000190734863,43.24907958433452,3.950000047683716,1,0,0,0,0,0,1,1,1,2,1,Buy,Buy
10340,2024-11-27 09:30:00-05:00,30m,CGC,3.950000047683716,4.010000228881836,3.940000057220459,3.9565000534057617,340780,318458.1,45.45206343826708,0.062449098415801,1.070093679513883,4.023884987831115,3.992531986236573,,3.951279988655677,100,48.92792849763698,4.050000190734863,43.24907958433452,3.950000047683716,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
10399,2024-12-05 09:30:00-05:00,30m,CGC,3.7899999618530273,3.859999895095825,3.7100000381469727,3.799999952316284,1574906,512873.6,65.89279154959927,0.0702594273553182,3.07074881608256,3.565725016593933,3.692546000480652,3.836632494926453,3.7459861571972186,41,65.89279154959927,3.859999895095825,45.55229477512151,3.559999942779541,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11063,2024-11-27 11:00:00-05:00,30m,LULU,318.7850036621094,319.4599914550781,318.0199890136719,318.3299865722656,54459,81004.7,41.90386757133026,1.938377832639562,0.672294323662701,321.05501556396484,321.27515380859376,,318.1166583721454,97,50.37830364772288,322.85211181640625,41.20606694444077,318.3999938964844,1,0,0,0,0,0,1,1,1,2,1,Buy,Buy
11064,2024-11-27 11:30:00-05:00,30m,LULU,318.32000732421875,318.639892578125,317.8900146484375,318.3900146484375,64665,83675.7,42.159491744422745,1.8534849824287003,0.772805007905521,320.5692657470703,321.33435424804685,,318.32604323167067,96,50.37830364772288,322.85211181640625,41.20606694444077,318.3999938964844,1,0,0,0,0,0,1,1,1,2,1,Buy,Buy
11070,2024-11-27 14:30:00-05:00,30m,LULU,318.989990234375,320.0599975585937,318.8099975585937,319.57000732421875,56048,56706.8,49.895288608577474,1.6283328395489314,0.9883823456798831,319.1160171508789,321.668955078125,,319.5488896296574,90,50.37830364772288,322.85211181640625,36.61839097396653,316.5199890136719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11074,2024-11-29 10:00:00-05:00,30m,LULU,319.2900085449219,322.4100036621094,318.4700012207031,321.4200134277344,111467,78017.2,57.69609873557158,1.7701467839743796,1.4287490450823666,319.03525390625,321.3599554443359,,320.278813288762,86,50.37830364772288,322.85211181640625,36.61839097396653,316.5199890136719,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11075,2024-11-29 10:30:00-05:00,30m,LULU,321.614990234375,324.1499938964844,321.3800048828125,322.8699951171875,106069,85135.3,62.52919511558667,1.8415640860956293,1.245887428598948,319.1837539672852,321.3536071777344,,320.4615825946514,85,62.52919511558667,324.1499938964844,36.61839097396653,316.5199890136719,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11076,2024-11-29 11:00:00-05:00,30m,LULU,323.0,323.0,321.4200134277344,322.2973937988281,87219,88028.2,59.63186527624017,1.822879977964915,0.9908074912357632,319.32762298583987,321.348955078125,,320.6187715970553,84,62.52919511558667,324.1499938964844,36.61839097396653,316.5199890136719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11077,2024-11-29 11:30:00-05:00,30m,LULU,322.32000732421875,322.4598999023437,321.5599975585937,322.010009765625,51124,88571.9,58.1749113892062,1.756953004092421,0.5772033794013678,319.4916229248047,321.34795532226565,,320.78338716947115,83,62.52919511558667,324.1499938964844,36.61839097396653,316.5199890136719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11466,2024-12-04 09:30:00-05:00,30m,DOCU,82.23999786376953,83.38990020751953,82.12960052490234,82.84500122070312,313706,147789.5,74.93377541655703,0.6416236791756825,2.1226541804390706,79.9900951385498,80.73231628417969,81.03102439880371,81.8089341383714,54,49.55575669838351,81.79000091552734,30.800467966466883,79.16000366210938,0,1,0,0,0,0,1,0,0,2,1,Buy,Buy
11467,2024-12-04 10:00:00-05:00,30m,DOCU,82.88999938964844,83.11000061035156,82.5999984741211,83.0250015258789,205211,161915.9,75.78863815220981,0.6322221403938816,1.2673925167324518,80.11534538269044,80.69141632080078,81.04204940795898,81.76770336444561,53,75.78863815220981,83.11000061035156,30.800467966466883,79.16000366210938,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11625,2024-12-09 09:30:00-05:00,30m,APP,370.0,379.8999938964844,350.0201110839844,353.6010131835937,3635129,955953.8,26.46906433774437,9.86277287088784,3.8026199592490766,397.9092102050781,385.0899890136719,334.87125091552736,375.666069148137,15,70.75650366021523,414.0700073242188,46.48078379560249,378.6499938964844,1,0,0,2,1,Sell,0,1,0,0,0,0,Sell
11626,2024-12-09 10:00:00-05:00,30m,APP,353.989990234375,358.8500061035156,338.0,340.010009765625,2233099,1109750.7,22.826152746731523,10.64757524464697,2.0122528420121744,395.3092102050781,384.5697894287109,335.13090103149415,375.6562232384315,14,70.75650366021523,414.0700073242188,46.48078379560249,378.6499938964844,1,0,0,2,1,Sell,0,1,0,0,0,0,Sell
11627,2024-12-09 10:30:00-05:00,30m,APP,339.8800048828125,344.6400146484375,332.3500061035156,340.0000915527344,2028634,1247500.1,22.823684080496832,10.76489190895232,1.626159388684618,392.7322143554687,383.9648913574219,335.3775015258789,375.6531475360577,13,70.75650366021523,414.0700073242188,22.823684080496832,332.3500061035156,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
11865,2024-12-09 09:30:00-05:00,30m,RKLB,24.940000534057617,25.0,22.34000015258789,23.01000022888184,7782056,1610391.2,33.59837525286345,0.5750572818761535,4.832400971888073,24.33055477142334,23.67965385437012,22.642404432296757,23.81936445969802,15,65.31217690537704,24.989999771118164,50.26568951905938,23.43000030517578,1,0,0,2,1,Sell,0,1,0,0,0,0,Sell
11866,2024-12-09 10:00:00-05:00,30m,RKLB,23.020000457763672,23.169099807739254,22.020000457763672,22.120100021362305,4237667,1909236.6,27.010272884263244,0.6160602867403987,2.2195609491249013,24.25055980682373,23.6587198638916,22.662929935455324,23.773673688448397,14,65.31217690537704,24.989999771118164,27.010272884263244,22.020000457763672,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
11867,2024-12-09 10:30:00-05:00,30m,RKLB,22.1299991607666,22.31999969482422,21.8700008392334,22.18000030517578,3407648,2170558.9,28.033204224676,0.6041987559440002,1.569940350386253,24.18029985427857,23.63711986541748,22.683144435882568,23.730596777109,13,65.31217690537704,24.989999771118164,27.010272884263244,22.020000457763672,1,0,0,2,1,Sell,1,0,0,0,0,0,Sell
11868,2024-12-09 11:00:00-05:00,30m,RKLB,22.173599243164062,22.45499992370605,21.989999771118164,22.45499992370605,1445182,2255955.2,32.69667399695757,0.5942559985614209,0.6406075794412938,24.096649837493896,23.62191986083984,22.70559443473816,23.70093524639423,12,65.31217690537704,24.989999771118164,27.010272884263244,22.020000457763672,1,0,0,2,1,Sell,1,0,0,0,0,0,Sell
11920,2024-12-02 09:30:00-05:00,30m,SQ,92.44000244140624,95.9499969482422,92.37999725341795,94.62000274658205,4635608,927623.6,79.61171805887771,1.0675691642512857,4.997294161123111,89.23550033569336,89.99440826416016,,90.7575663639949,80,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11921,2024-12-02 10:00:00-05:00,30m,SQ,94.62000274658205,95.25,93.16000366210938,93.2699966430664,1604893,1047950.1,68.54591358562232,1.1405996766540956,1.5314593700597003,89.4470001220703,89.9911082458496,,90.75636174128606,79,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11922,2024-12-02 10:30:00-05:00,30m,SQ,93.2300033569336,94.1990966796875,92.87000274658205,92.91010284423828,1204197,1083855.1,65.915541802664,1.154063552114908,1.1110313546524806,89.6355052947998,89.99381027221679,,90.74559408334584,78,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11923,2024-12-02 11:00:00-05:00,30m,SQ,92.91000366210938,93.1500015258789,92.0,92.97000122070312,1264552,1115402.7,66.14837263481263,1.1537734073837649,1.133717893994698,89.83200531005859,90.00801025390625,,90.73813253549427,77,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11924,2024-12-02 11:30:00-05:00,30m,SQ,92.9800033569336,93.81999969482422,92.83000183105467,93.29000091552734,646188,1126107.9,67.42846559733087,1.1420751542684624,0.5738242312304177,90.04950523376465,90.07057022094726,,90.73813253549427,76,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11925,2024-12-02 12:00:00-05:00,30m,SQ,93.29000091552734,93.5,92.95999908447266,93.1449966430664,411269,1122509.8,66.20672230285457,1.0990698515012396,0.366383438255951,90.2922550201416,90.13007019042968,,90.74497868464545,75,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11926,2024-12-02 12:30:00-05:00,30m,SQ,93.1614990234375,93.55999755859376,92.9000015258789,93.27999877929688,586100,1132159.7,66.80968792054416,1.06770743587364,0.5176831501774882,90.5137550354004,90.1786701965332,,90.75482482910157,74,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11927,2024-12-02 13:00:00-05:00,30m,SQ,93.2750015258789,93.45999908447266,92.88999938964844,93.08499908447266,358251,1131351.3,65.0054654881078,1.0321568829415386,0.3166576111239718,90.72800483703614,90.2177702331543,,90.77285707913911,73,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11928,2024-12-02 13:30:00-05:00,30m,SQ,93.08000183105467,93.33000183105467,93.02999877929688,93.13500213623048,238510,1115817.2,65.2645081832684,0.9798601807141296,0.2137536506875857,90.9290050506592,90.26227020263671,,90.77201092059796,72,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11929,2024-12-02 14:00:00-05:00,30m,SQ,93.12359619140624,93.6500015258789,93.01000213623048,93.49500274658205,323549,1127311.7,67.14989021559902,0.9555844099237232,0.2870093515395964,91.1507553100586,90.3143702697754,,90.77554638202372,71,79.61171805887771,95.9499969482422,38.707769556289215,88.73100280761719,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
11986,2024-12-09 10:00:00-05:00,30m,SQ,97.0,97.41999816894533,95.22000122070312,95.37000274658205,769642,693854.2,37.3263817557133,1.0148835991012457,1.109227269936537,97.42180519104004,96.4101399230957,91.4382636642456,95.56529834453876,14,63.63865301955382,98.69000244140624,46.14773975470457,95.54750061035156,1,0,0,2,1,Sell,0,1,0,0,0,0,Sell
11987,2024-12-09 10:30:00-05:00,30m,SQ,95.36000061035156,95.58000183105467,94.5500030517578,94.94000244140624,718057,733801.9,35.246615234584695,1.0159632548295048,0.978543391615639,97.31630516052246,96.474640045166,91.49281368255616,95.59652756911058,13,63.63865301955382,98.69000244140624,35.246615234584695,94.5500030517578,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
11988,2024-12-09 11:00:00-05:00,30m,SQ,95.19000244140624,95.62999725341795,94.4000015258789,95.62000274658205,602511,738722.6,40.85858624054302,1.0312512885944731,0.8156119766743295,97.22480545043943,96.54544815063475,91.55076370239256,95.63729682335487,12,63.63865301955382,98.69000244140624,35.246615234584695,94.5500030517578,1,0,0,2,1,Sell,1,0,0,0,0,0,Sell
12587,2024-12-09 10:30:00-05:00,30m,JPM,246.19500732421875,246.4900054931641,244.8800048828125,245.0749969482422,397872,347407.2,41.76286069269168,0.9431154020997916,1.1452612381090548,246.23765563964844,245.37044219970704,246.0393154144287,245.6583742581881,13,61.81528035116224,247.7400054931641,41.76286069269168,244.8800048828125,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
12618,2024-11-26 15:00:00-05:00,30m,ASAN,15.30500030517578,15.395000457763672,15.300000190734863,15.380000114440918,57113,66569.4,43.989407541769786,0.1204108641319372,0.8579467442999337,15.587499952316284,15.393523921966551,,15.037244591346154,102,47.53989162623037,15.550000190734863,42.81310581060952,15.395000457763672,1,0,0,0,0,0,1,1,1,2,1,Buy,Buy
12619,2024-11-26 15:30:00-05:00,30m,ASAN,15.385000228881836,15.4399995803833,15.329999923706056,15.43000030517578,265821,83138.2,46.893060393425024,0.1196672064566021,3.197338888741878,15.56749997138977,15.416523933410645,,15.06278305053711,101,46.893060393425024,15.4399995803833,42.81310581060952,15.395000457763672,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
12620,2024-11-27 09:30:00-05:00,30m,ASAN,15.399999618530272,15.399999618530272,15.199999809265137,15.255000114440918,98269,86041.1,39.227901723912176,0.1275481557033194,1.1421169650318277,15.5375,15.432823944091798,,15.084479977534368,100,46.893060393425024,15.4399995803833,42.81310581060952,15.395000457763672,1,0,0,0,0,0,0,1,0,2,1,Buy,Buy
13127,2024-12-02 13:00:00-05:00,30m,IONQ,32.900001525878906,33.0,32.0,32.0260009765625,1391795,2362213.4,42.48679851743734,1.0961980103035371,0.5891910527643269,33.86015043258667,32.08292404174804,,32.08575542156513,73,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,2,1,Sell,0,0,0,0,0,0,Sell
13130,2024-12-02 14:30:00-05:00,30m,IONQ,31.940000534057617,32.21500015258789,31.91010093688965,32.19710159301758,738788,1553844.1,44.336100547142514,0.9669673706630008,0.4754582522146204,34.06554174423218,32.10756862640381,,32.113866629967326,70,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13131,2024-12-02 15:00:00-05:00,30m,IONQ,32.19499969482422,32.43000030517578,32.0,32.29499816894531,1132840,1342169.2,45.11095474142308,0.9286125802710564,0.8440366535009148,34.11879167556763,32.12746860504151,,32.13032813439003,69,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13132,2024-12-02 15:30:00-05:00,30m,IONQ,32.290000915527344,32.29999923706055,31.895000457763672,32.25,1762836,1388046.0,44.80223947417858,0.8912115944871865,1.2700126652863089,34.119291591644284,32.15626861572266,,32.14194350609412,68,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13134,2024-12-03 10:00:00-05:00,30m,IONQ,32.099998474121094,33.290000915527344,31.71500015258789,32.37009811401367,2587041,2060725.7,46.214099426516405,1.0049732462448409,1.2554028903507148,33.741191387176514,32.199228553771974,,32.15452654911922,66,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13135,2024-12-03 10:30:00-05:00,30m,IONQ,32.37990188598633,32.88999938964844,31.8799991607666,32.470001220703125,1267055,1904254.2,47.15178133368269,1.0053323164331975,0.6653812290396944,33.56236639022827,32.23292858123779,,32.1600650200477,65,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13136,2024-12-03 11:00:00-05:00,30m,IONQ,32.4900016784668,32.9900016784668,32.439998626708984,32.86009979248047,971277,1863038.0,50.76148916139865,0.9728087975278128,0.5213404128096153,33.41006135940552,32.273130569458004,,32.16545119652381,64,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13137,2024-12-03 11:30:00-05:00,30m,IONQ,32.839500427246094,33.06999969482422,32.5,32.619998931884766,741770,1798035.5,48.56286964086053,0.9440367187632706,0.4125446911365209,33.22656126022339,32.28953056335449,,32.166681935237,63,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13138,2024-12-03 12:00:00-05:00,30m,IONQ,32.63990020751953,32.869998931884766,32.5099983215332,32.650001525878906,482812,1706052.6,48.86093962265587,0.90231985387672,0.2829994807897482,33.03856134414673,32.333630599975585,,32.17975889352652,62,77.37798641927165,36.7599983215332,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13139,2024-12-03 12:30:00-05:00,30m,IONQ,32.65599822998047,33.2244987487793,32.630001068115234,33.2244987487793,570830,1678729.9,54.31959040135158,0.8803325557901015,0.3400368337991716,32.86378622055054,32.3903205871582,,32.18286963242751,61,54.31959040135158,33.2244987487793,42.48679851743734,32.0,0,1,0,0,0,0,1,0,0,2,1,Buy,Buy
13140,2024-12-03 13:00:00-05:00,30m,IONQ,33.220001220703125,33.68000030517578,32.25,32.34000015258789,1432508,1748101.9,46.15163183670074,0.9195945378890784,0.819464814951577,32.794286251068115,32.4073205947876,,32.168708067673904,60,54.31959040135158,33.2244987487793,42.48679851743734,32.0,1,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13592,2024-11-27 15:30:00-05:00,30m,LUNR,14.255000114440918,14.5,14.199999809265137,14.449999809265137,986566,587790.1,56.73304324591239,0.3285063160041693,1.6784324880599384,14.056325006484986,14.543771934509277,,14.299283027648926,88,55.33811727752395,14.739999771118164,38.609345646318,13.620100021362305,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
13593,2024-11-29 09:30:00-05:00,30m,LUNR,14.510000228881836,15.68000030517578,14.5,15.679400444030762,3919620,903392.8,73.1380714711733,0.3928987574260604,4.338777107809582,14.13479504585266,14.562557945251465,,14.355504578810471,87,55.33811727752395,14.739999771118164,38.609345646318,13.620100021362305,0,1,0,0,0,0,1,0,0,2,1,Buy,Buy
13594,2024-11-29 10:00:00-05:00,30m,LUNR,15.68000030517578,16.40999984741211,15.591300010681152,15.96500015258789,4805853,1322606.6,75.4653556130987,0.423313120233553,3.633622424082868,14.224045038223268,14.577157955169678,,14.419152274498572,86,55.33811727752395,14.739999771118164,38.609345646318,13.620100021362305,0,1,0,0,0,0,1,0,0,2,1,Buy,Buy
13595,2024-11-29 10:30:00-05:00,30m,LUNR,15.96500015258789,16.969999313354492,15.901399612426758,16.764999389648438,3312183,1609921.5,80.54895812930701,0.469405018854566,2.0573568338580484,14.358529996871948,14.602657947540283,,14.491927645756649,85,80.54895812930701,16.969999313354492,38.609345646318,13.620100021362305,0,0,0,0,0,0,1,0,0,2,1,Buy,Buy
