Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-24,EMR,EmersonElectr,116.07,-1.56,-1.32%,689,90335,74.72%,-73.04%,359,330,0.9192
24-07-24,LYFT,LyftIncClA,12.16,-0.43,-3.38%,8947,488866,63.08%,-73.06%,7209,1738,0.2411
24-07-24,ABNB,AirbnbIncCl,143.84,-4.91,-3.30%,6576,318993,66.41%,-73.13%,3788,2788,0.7360
24-07-24,CLOV,CloverHealth,1.635,-0.03,-1.51%,2492,165365,27.68%,-73.28%,2058,434,0.2109
24-07-24,NCLH,NorwegianCrui,19.83,-0.49,-2.41%,7691,518666,64.11%,-73.28%,1267,6424,5.0702
24-07-24,MBLY,MobileyeGloba,22.32,-0.99,-4.25%,6337,256753,73.06%,-73.75%,5603,734,0.1310
24-07-24,ADI,AnalogDevices,228.87,-1.45,-0.63%,1667,94442,80.00%,-73.83%,943,724,0.7678
24-07-24,SIRI,SiriusXMHold,3.92,+0.13,3.29%,58242,2127891,71.23%,-73.83%,45565,12677,0.2782
24-07-24,HPQ,HPInc,37.85,+0.15,0.38%,2678,290149,38.62%,-73.85%,2101,577,0.2746
24-07-24,DHR,DanaherCorp,266.67,+2.49,0.94%,2339,111958,24.40%,-73.98%,1262,1077,0.8534
24-07-24,PM,PhilipMorris,109.8,+0.24,0.22%,1879,177713,41.48%,-74.11%,1195,684,0.5724
24-07-24,PTON,PelotonIntera,3.44,-0.15,-4.18%,4403,519984,24.81%,-74.14%,3990,413,0.1035
24-07-24,GOLD,BarrickGoldC,18.84,+0.27,1.48%,12570,1287461,36.94%,-74.17%,10894,1676,0.1538
24-07-24,CLSK,CleansparkInc,17.33,-0.12,-0.66%,27418,651515,47.72%,-74.42%,20859,6559,0.3144
24-07-24,LULU,LululemonAthl,276.27,-5.10,-1.81%,5583,197840,28.73%,-74.61%,3676,1907,0.5188
24-07-24,XPEV,XpengIncADR,8.09,-0.31,-3.69%,6747,308051,44.72%,-74.76%,3842,2905,0.7561
24-07-24,MARA,MarathonDigit,21.79,+0.14,0.65%,77692,1276422,20.15%,-74.86%,64785,12907,0.1992
24-07-24,CSIQ,CanadianSolar,16.07,-0.10,-0.62%,849,108902,70.67%,-74.91%,631,218,0.3455
24-07-24,COST,CostcoWholesa,834.97,-17.14,-2.01%,11116,258313,32.81%,-74.95%,6870,4246,0.6180
24-07-24,AMD,AdvMicroDevi,150.35,-3.65,-2.37%,186784,2749021,85.40%,-74.97%,89568,97216,1.0854
24-07-24,ADBE,AdobeSystems,538.24,-7.77,-1.42%,6387,272694,10.28%,-75.05%,2606,3781,1.4509
24-07-24,QS,QuantumscapeC,7.64,-0.41,-5.03%,14964,488164,41.61%,-75.15%,7936,7028,0.8856
24-07-24,CVX,ChevronCorp,153.52,-0.57,-0.37%,7801,467217,65.75%,-75.15%,5594,2207,0.3945
24-07-24,TMUS,T-MobileUS,174.63,-1.93,-1.09%,2245,230814,82.31%,-75.22%,892,1353,1.5168
24-07-24,WYNN,WynnResortsL,82.03,-1.24,-1.49%,3470,266143,59.74%,-75.24%,2860,610,0.2133
24-07-24,SQ,BlockInc,64.32,-2.57,-3.84%,13924,650470,56.51%,-75.25%,9972,3952,0.3963
24-07-24,CLMT,CalumetInc,12.61,-0.30,-2.32%,694,78090,70.29%,-75.26%,303,391,1.2904
24-07-24,ET,EnergyTransfe,16.25,-0.15,-0.91%,5733,894816,55.49%,-75.27%,3249,2484,0.7645
24-07-24,SMCI,SuperMicroCo,754.25,-28.97,-3.70%,46556,364153,41.40%,-75.31%,25077,21479,0.8565
24-07-24,RCM,R1RcmInc,13.17,-0.26,-1.94%,1011,71490,11.91%,-75.41%,828,183,0.2210
24-07-24,AA,AlcoaCorp,33.7,-0.20,-0.59%,4920,263470,29.22%,-75.54%,3410,1510,0.4428
24-07-24,MSTR,Microstrategy,1732.99,+11.22,0.65%,10242,196227,39.23%,-75.59%,5911,4331,0.7327
24-07-24,DKNG,DraftkingsInc,36.52,-1.26,-3.34%,13443,641708,68.61%,-75.65%,6945,6498,0.9356
24-07-24,NVDA,NvidiaCorp,118.76,-3.83,-3.12%,1002074,27367314,48.51%,-75.69%,610636,391438,0.6410
24-07-24,VZ,VerizonCommun,39.21,+0.32,0.82%,14029,852702,18.99%,-75.99%,10342,3687,0.3565
24-07-24,MGM,MGMResortsIn,42.88,-0.90,-2.07%,2867,145299,49.81%,-76.03%,2299,568,0.2471
24-07-24,MELI,MercadolibreI,1659.97,-32.26,-1.91%,781,40310,53.02%,-76.14%,219,562,2.5662
24-07-24,TELL,TellurianInc,0.9419,+-0.00,-0.01%,1701,253514,5.05%,-76.18%,1287,414,0.3217
24-07-24,RXRX,RecursionPhar,8.14,-0.44,-5.13%,1286,110982,43.28%,-76.40%,424,862,2.0330
24-07-24,RUN,SunrunInc,17.42,+0.15,0.90%,8963,581451,46.83%,-76.41%,5745,3218,0.5601
24-07-24,ABBV,AbbvieInc,173.88,+0.73,0.42%,2998,306840,57.45%,-76.59%,1121,1877,1.6744
24-07-24,KMI,KinderMorgan,21.4,-0.23,-1.04%,4471,557714,24.77%,-76.61%,1776,2695,1.5175
24-07-24,BLK,BlackrockInc,840.51,-4.18,-0.50%,646,37925,26.75%,-76.61%,283,363,1.2827
24-07-24,RIVN,RivianAutomot,16.23,-1.27,-7.26%,74929,2379012,41.47%,-76.91%,51372,23557,0.4586
24-07-24,MSFT,MicrosoftCorp,437.38,-7.47,-1.68%,60447,2253454,70.89%,-77.09%,33543,26904,0.8021
24-07-24,PBI,PitneyBowesI,6.6,-0.15,-2.22%,1632,132640,96.55%,-77.29%,1619,13,0.0080
24-07-24,LUV,SouthwestAirl,26.8,-0.38,-1.40%,4922,389735,78.34%,-77.37%,2159,2763,1.2798
24-07-24,KR,KrogerCompany,53.39,-0.45,-0.84%,3169,263734,19.59%,-77.43%,2539,630,0.2481
24-07-24,SNDL,SndlInc,2.3,+0.01,0.22%,1310,145232,2.51%,-77.45%,981,329,0.3354
24-07-24,LOW,LowCompani,234.49,-3.82,-1.61%,1828,112653,71.95%,-77.47%,615,1213,1.9724
24-07-24,TDOC,TeladocHealth,9.13,-0.18,-1.88%,2740,201820,87.44%,-77.50%,2274,466,0.2049
24-07-24,GPS,GapInc,21.32,-0.70,-3.18%,2751,228778,49.00%,-77.53%,2200,551,0.2505
24-07-24,WMB,WilliamsCompa,42.81,-1.28,-2.89%,770,194872,44.06%,-77.58%,324,446,1.3765
24-07-24,LRCX,LamResearchC,932.39,-27.30,-2.84%,1908,64179,89.19%,-77.67%,1135,773,0.6811
24-07-24,NFE,NewFortressE,20.97,-0.88,-4.03%,1903,150869,80.21%,-77.69%,796,1107,1.3907
24-07-24,OXY,OccidentalPet,59.99,-0.42,-0.70%,13537,981581,40.31%,-77.74%,9619,3918,0.4073
24-07-24,GS,GoldmanSachs,487.23,-4.92,-1.00%,8441,251607,31.53%,-77.83%,6250,2191,0.3506
24-07-24,FSLR,FirstSolarIn,226.19,+3.18,1.43%,6964,486132,71.55%,-77.98%,5308,1656,0.3120
24-07-24,MU,MicronTechnol,112.95,-1.30,-1.14%,59501,1340963,32.10%,-78.23%,45386,14115,0.3110
24-07-24,ETSY,EtsyInc,60.38,-0.41,-0.67%,2466,218991,74.06%,-78.27%,438,2028,4.6301
24-07-24,TJX,TJXCompanies,111.77,-1.65,-1.45%,2309,185422,59.29%,-78.29%,1680,629,0.3744
24-07-24,BB,BlackberryLtd,2.43,-0.04,-1.42%,7184,268463,4.93%,-78.50%,5262,1922,0.3653
24-07-24,MRVL,MarvellTechno,66.88,-1.51,-2.22%,10187,587748,34.08%,-78.54%,7546,2641,0.3500
24-07-24,PYPL,PaypalHolding,58.61,-1.10,-1.84%,18714,1623687,72.64%,-78.64%,14164,4550,0.3212
24-07-24,IBRX,ImmunitybioIn,5.59,-0.07,-1.15%,1198,146578,0.20%,-78.72%,1091,107,0.0981
24-07-24,AR,AnteroResourc,30.08,-0.38,-1.26%,829,166112,58.34%,-78.73%,561,268,0.4777
24-07-24,HIMS,Hims&HersHe,22.04,-0.73,-3.21%,6611,261864,78.93%,-78.84%,4918,1693,0.3442
24-07-24,INTC,IntelCorp,32.19,-0.76,-2.31%,68917,3407287,69.75%,-78.87%,41538,27379,0.6591
24-07-24,TOL,TollBrothers,132.92,-2.30,-1.70%,1095,55275,71.26%,-78.97%,383,712,1.8590
24-07-24,NEE,NexteraEnergy,72.78,+0.67,0.93%,4428,467929,36.60%,-79.13%,2562,1866,0.7283
24-07-24,CAR,AvisBudgetGr,101.46,-3.07,-2.93%,645,52461,86.51%,-79.14%,70,575,8.2143
24-07-24,IMPP,ImperialPetro,4.14,-0.11,-2.47%,525,80138,3.21%,-79.15%,523,2,0.0038
24-07-24,JPM,JPMorganChas,209.82,-0.51,-0.24%,22530,856135,30.80%,-79.19%,15611,6919,0.4432
24-07-24,BTU,PeabodyEnergy,22.18,-0.15,-0.67%,2288,255794,56.60%,-79.25%,323,1965,6.0836
24-07-24,CNC,CenteneCorp,65.41,+0.52,0.80%,1032,67430,67.97%,-79.25%,273,759,2.7802
24-07-24,DXCM,DexcomInc,112.15,+0.02,0.02%,640,95719,60.25%,-79.39%,105,535,5.0952
24-07-24,AFRM,AffirmHolding,28.01,-1.33,-4.52%,11160,421820,25.00%,-79.75%,8613,2547,0.2957
24-07-24,APP,ApplovinCorp,82.13,-1.68,-2.00%,1547,128131,78.17%,-79.78%,724,823,1.1367
24-07-24,BKR,BakerHughesC,35.01,-0.64,-1.80%,618,95663,35.09%,-79.92%,402,216,0.5373
24-07-24,RCL,RoyalCaribbea,167.42,-3.31,-1.94%,1935,214869,41.55%,-79.95%,499,1436,2.8778
24-07-24,CCJ,CamecoCorp,46.41,-0.95,-2.01%,4278,324120,68.85%,-80.06%,2114,2164,1.0237
24-07-24,GRPN,GrouponClA,17.58,-0.50,-2.77%,1817,139323,49.10%,-80.07%,785,1032,1.3146
24-07-24,AMAT,AppliedMateri,213.73,-5.92,-2.70%,4518,235400,82.24%,-80.13%,2879,1639,0.5693
24-07-24,AEM,Agnico-EagleM,76.16,+0.73,0.97%,694,155096,58.55%,-80.32%,506,188,0.3715
24-07-24,NTR,NutrienLtd,49.54,-0.05,-0.10%,647,89904,92.25%,-80.41%,490,157,0.3204
24-07-24,JNJ,Johnson&John,153.91,+1.56,1.02%,6644,330489,33.56%,-80.44%,5544,1100,0.1984
24-07-24,BBAI,Bigbear.AiHol,1.49,-0.05,-3.25%,543,120938,20.05%,-80.50%,428,115,0.2687
24-07-24,UPST,UpstartHoldin,26.31,-1.32,-4.78%,10411,392520,38.26%,-80.66%,8522,1889,0.2217
24-07-24,U,UnitySoftware,16.45,-0.47,-2.75%,9508,726863,97.48%,-80.68%,8178,1330,0.1626
24-07-24,YPF,YpfSociedadA,20.23,-0.24,-1.17%,604,91510,40.82%,-80.69%,515,89,0.1728
24-07-24,RTX,RtxCorp,104.15,-0.82,-0.78%,2513,337583,59.93%,-80.83%,1596,917,0.5746
24-07-24,RIOT,RiotPlatforms,11.69,+0.10,0.86%,23113,989283,38.18%,-80.96%,17986,5127,0.2851
24-07-24,WDAY,WorkdayInc,223.52,-2.51,-1.11%,1085,116099,42.10%,-80.96%,979,106,0.1083
24-07-24,STNG,ScorpioTanker,75.04,-1.52,-1.99%,1053,133463,52.75%,-81.03%,969,84,0.0867
24-07-24,KHC,KraftHeinzCo,32.67,-0.13,-0.40%,2573,299376,68.71%,-81.18%,1674,899,0.5370
24-07-24,FGEN,FibrogenIncC,1.25,+0.01,0.81%,884,61554,20.26%,-81.22%,274,610,2.2263
24-07-24,MMM,3MCompany,103.8,-0.93,-0.89%,2140,198983,59.65%,-81.37%,1061,1079,1.0170
24-07-24,LLY,EliLillyand,856.13,-22.16,-2.52%,8131,290045,80.91%,-81.43%,4837,3294,0.6810
24-07-24,NYCB,NewYorkCommu,11.13,-0.39,-3.39%,2346,700555,0.00%,-81.49%,1940,406,0.2093
24-07-24,AZN,AstrazenecaPl,78.85,-0.32,-0.41%,1027,110694,62.34%,-81.51%,388,639,1.6469
24-07-24,WOLF,WolfspeedInc,20.21,-0.74,-3.53%,1473,268511,74.96%,-81.62%,844,629,0.7453
24-07-24,GME,GamestopCorp,24.72,-0.78,-3.08%,58548,1097696,11.68%,-81.67%,43221,15327,0.3546
24-07-24,BABA,AlibabaGroup,76.38,+0.28,0.37%,21874,2178830,43.39%,-81.80%,16346,5528,0.3382
24-07-24,CELH,CelsiusHoldin,47.1,-0.37,-0.78%,8258,339363,93.09%,-81.93%,5660,2598,0.4590
24-07-24,BRK.B,BerkshireHath,431.4,-2.61,-0.60%,4751,394161,59.63%,-82.04%,3045,1706,0.5603
24-07-24,ZM,ZoomVideoCom,59.17,-0.24,-0.41%,2375,343691,34.21%,-82.16%,1583,792,0.5003
24-07-24,HOOD,RobinhoodMark,22.34,-0.53,-2.30%,19774,1287427,86.26%,-82.35%,16380,3394,0.2072
24-07-24,COP,Conocophillips,110.57,-0.26,-0.23%,1761,290257,71.12%,-82.35%,926,835,0.9017
24-07-24,HSY,HersheyFoods,191.32,+1.38,0.73%,541,70989,77.40%,-82.46%,210,331,1.5762
24-07-24,TTWO,Take-TwoInter,153.7,+1.99,1.31%,568,116071,60.72%,-82.80%,457,111,0.2429
24-07-24,AG,FirstMajestic,6.15,+0.02,0.33%,2524,501782,79.81%,-82.82%,1865,659,0.3534
24-07-24,QCOM,QualcommInc,185.93,-7.43,-3.84%,9849,744310,95.72%,-82.83%,5789,4060,0.7013
24-07-24,W,WayfairInc,50.23,-2.39,-4.55%,2742,298587,70.89%,-82.89%,2344,398,0.1698
24-07-24,SEDG,SolaredgeTech,26.04,+0.52,2.02%,5143,242598,94.03%,-82.89%,4140,1003,0.2423
24-07-24,DJT,TrumpMedia&,31.24,-1.67,-5.07%,15307,469192,15.80%,-82.96%,10550,4757,0.4509
24-07-24,MPW,MedicalProper,4.99,+0.03,0.50%,8431,1177954,20.15%,-82.98%,3046,5385,1.7679
24-07-24,ONON,OnHoldingAg,38.96,-1.56,-3.85%,2258,303439,58.36%,-83.04%,1759,499,0.2837
24-07-24,EA,ElectronicArt,141.89,-0.10,-0.07%,1260,97629,75.26%,-83.06%,1049,211,0.2011
24-07-24,SBSW,SibanyeGoldL,4.53,+0.08,1.71%,772,224622,27.82%,-83.07%,513,259,0.5049
24-07-24,MO,AltriaGroup,48.76,-0.35,-0.72%,3349,393064,40.08%,-83.10%,2273,1076,0.4734
24-07-24,ANET,AristaNetwork,339.99,-6.65,-1.92%,1520,105312,64.26%,-83.15%,760,760,1.0000
24-07-24,RIG,TransoceanInc,5.35,-0.17,-3.08%,2996,913401,38.51%,-83.18%,2181,815,0.3737
24-07-24,BLNK,BlinkCharging,3.24,-0.09,-2.55%,1250,148961,20.73%,-83.38%,898,352,0.3920
24-07-24,LEN,LennarCorp,169.91,-2.74,-1.59%,1381,115178,33.65%,-83.42%,693,688,0.9928
24-07-24,NET,CloudflareInc,79.29,-1.68,-2.08%,2194,200099,74.00%,-83.60%,1363,831,0.6097
24-07-24,SCHW,TheCharlesSc,65.77,+0.63,0.97%,9244,698211,22.14%,-83.65%,5344,3900,0.7298
24-07-24,UBER,UberTechnolog,67.12,-0.40,-0.59%,13525,1078812,79.26%,-83.74%,6186,7339,1.1864
24-07-24,AMZN,Amazon.comInc,184.6,-1.81,-0.97%,129507,4136444,72.66%,-83.84%,93627,35880,0.3832
24-07-24,O,RealtyIncome,57.33,-0.16,-0.28%,779,110261,30.44%,-83.84%,493,286,0.5801
24-07-24,SNOW,SnowflakeInc,130.16,-2.44,-1.84%,12200,528849,71.74%,-83.92%,9305,2895,0.3111
24-07-24,AMGN,AmgenInc,331.58,-1.66,-0.50%,1561,169000,79.61%,-83.97%,400,1161,2.9025
24-07-24,TGTX,TgTherapeutic,19.79,-0.48,-2.37%,824,106202,50.02%,-83.98%,384,440,1.1458
24-07-24,AAP,AdvanceAutoP,58.97,-0.67,-1.12%,787,106652,43.79%,-84.00%,152,635,4.1776
24-07-24,MRK,Merck&Compan,125.19,+0.81,0.65%,3253,309828,65.55%,-84.05%,2795,458,0.1639
24-07-24,WMT,WalmartInc,70.61,-0.04,-0.06%,11168,1011275,93.66%,-84.12%,6232,4936,0.7920
24-07-24,WHR,WhirlpoolCorp,99.26,-2.10,-2.07%,823,78014,81.89%,-84.23%,392,431,1.0995
24-07-24,CTRA,CoterraEnergy,25.81,-0.32,-1.24%,583,141083,0.00%,-84.30%,223,360,1.6143
24-07-24,NVAX,NovavaxInc,16.11,-0.28,-1.71%,3889,342003,60.48%,-84.35%,3293,596,0.1810
24-07-24,RDDT,RedditIncCl,64.52,-3.32,-4.89%,4017,162963,38.68%,-84.37%,2073,1944,0.9378
24-07-24,ETN,EatonCorp,311.73,-10.21,-3.17%,523,61362,85.63%,-84.45%,298,225,0.7550
24-07-24,DASH,DoordashIncC,103.26,-2.50,-2.36%,2463,255355,91.20%,-84.48%,2042,421,0.2062
24-07-24,MS,MorganStanley,102.07,-1.43,-1.38%,6383,686839,17.61%,-84.50%,4115,2268,0.5512
24-07-24,BAC,BankofAmeric,42.37,-0.04,-0.09%,30065,3112891,14.76%,-84.72%,17372,12693,0.7307
24-07-24,PAAS,PanAmerSilve,23.17,+0.25,1.11%,1220,192544,51.90%,-84.85%,888,332,0.3739
24-07-24,PDD,PddHoldingsI,132.82,-0.26,-0.19%,7714,1206398,20.32%,-85.02%,6239,1475,0.2364
24-07-24,HUM,HumanaInc,383.59,-2.28,-0.59%,720,103117,62.48%,-85.10%,240,480,2.0000
24-07-24,DVN,DevonEnergyC,45.82,-0.14,-0.30%,3373,516502,42.60%,-85.12%,2558,815,0.3186
24-07-24,TEVA,TevaPharmaceu,16.7,-0.25,-1.47%,1924,576174,44.98%,-85.14%,521,1403,2.6929
24-07-24,PFE,PfizerInc,29.48,-0.02,-0.08%,18647,2769294,57.21%,-85.14%,15716,2931,0.1865
24-07-24,NVO,NovoNordiskA,132.21,-1.07,-0.80%,3506,248531,56.42%,-85.15%,1915,1591,0.8308
24-07-24,SE,SeaLtdADR,66.21,-0.78,-1.16%,2006,457009,45.85%,-85.19%,1586,420,0.2648
24-07-24,SAVE,SpiritAirline,2.78,-0.04,-1.42%,3045,709032,15.66%,-85.23%,2167,878,0.4052
24-07-24,CSCO,CiscoSystems,46.43,+0.07,0.14%,5789,795583,93.58%,-85.24%,3197,2592,0.8108
24-07-24,TWLO,Twilio,58.41,-1.62,-2.70%,1370,139322,67.91%,-85.34%,731,639,0.8741
24-07-24,PSX,Phillips66,136.49,-0.58,-0.42%,510,69984,65.35%,-85.40%,336,174,0.5179
24-07-24,HD,HomeDepot,354.46,-5.16,-1.43%,3412,221226,73.96%,-85.63%,2089,1323,0.6333
24-07-24,DAL,DeltaAirLine,43.33,-0.28,-0.63%,9282,785108,25.93%,-85.64%,4446,4836,1.0877
24-07-24,UAL,UnitedAirline,46.76,-1.46,-3.03%,7679,727821,24.63%,-85.75%,4410,3269,0.7413
24-07-24,AIG,AmericanInter,75.87,-1.01,-1.31%,788,147183,37.04%,-85.80%,227,561,2.4714
24-07-24,APLD,AppliedDigita,4.89,-0.16,-3.07%,1303,80689,71.89%,-85.91%,1010,293,0.2901
24-07-24,LCID,LucidGroupIn,3.28,-0.19,-5.61%,12068,1770000,60.18%,-85.92%,7252,4816,0.6641
24-07-24,EPD,EnterprisePro,29.85,-0.14,-0.47%,1053,256470,26.12%,-85.94%,554,499,0.9007
24-07-24,CAT,CaterpillarIn,339.58,-4.59,-1.33%,3144,233033,69.79%,-86.05%,1779,1365,0.7673
24-07-24,MNST,MonsterBevera,49.85,-0.46,-0.91%,577,105297,77.78%,-86.31%,410,167,0.4073
24-07-24,WBD,DiscoveryInc,8.53,-0.09,-1.05%,5991,983647,100.00%,-86.34%,5062,929,0.1835
24-07-24,UEC,UraniumEnergy,5.78,-0.07,-1.11%,717,218758,71.05%,-86.38%,675,42,0.0622
24-07-24,FCEL,FuelcellEnerg,0.5096,-0.03,-6.24%,929,175415,10.42%,-86.38%,802,127,0.1584
24-07-24,ASTS,AstSpacemobil,13.83,-0.01,-0.08%,4313,360104,26.17%,-86.44%,3545,768,0.2166
24-07-24,CVNA,CarvanaCompan,125.28,-3.83,-2.97%,10908,497738,42.64%,-86.65%,9050,1858,0.2053
24-07-24,INTU,IntuitInc,630.89,-6.21,-0.98%,531,62169,66.00%,-86.67%,248,283,1.1411
24-07-24,TOST,ToastIncClA,25.88,-1.16,-4.29%,1127,180612,80.66%,-86.71%,674,453,0.6721
24-07-24,DE,Deere&Compan,368.86,-2.65,-0.71%,1197,97025,66.37%,-86.79%,504,693,1.3750
24-07-24,ELF,E.L.F.Beauty,172.92,-4.51,-2.54%,1177,87068,84.25%,-86.79%,445,732,1.6449
24-07-24,BITF,BitfarmsLtd,2.74,+0.04,1.48%,1571,471819,17.59%,-86.81%,1078,493,0.4573
24-07-24,LMND,LemonadeInc,22.2,-0.51,-2.25%,1134,117189,55.54%,-86.83%,938,196,0.2090
24-07-24,AI,C3.AiIncClA,27.55,-0.83,-2.92%,5941,402042,5.40%,-86.89%,4047,1894,0.4680
24-07-24,RKLB,RocketLabUSA,5.3,-0.10,-1.81%,1154,272050,43.74%,-86.92%,434,720,1.6590
24-07-24,IEP,IcahnEnterpri,17.18,-0.33,-1.91%,593,108829,39.93%,-86.96%,557,36,0.0646
24-07-24,Z,ZillowGroupC,50.39,-0.86,-1.68%,1909,286272,79.99%,-87.13%,914,995,1.0886
24-07-24,ORCL,OracleCorp,141.09,-2.02,-1.41%,4804,444574,19.93%,-87.23%,2969,1835,0.6181
24-07-24,EL,EsteeLauderC,100.78,+0.82,0.82%,2218,197376,89.19%,-87.54%,1523,695,0.4563
24-07-24,KGC,KinrossGoldC,9.1,+0.07,0.83%,1096,226588,43.06%,-87.66%,1075,21,0.0195
24-07-24,PANW,PaloAltoNetw,330.73,-4.83,-1.44%,4976,413769,61.94%,-87.66%,3635,1341,0.3689
24-07-24,LVS,LasVegasSand,40.52,-0.61,-1.48%,2132,269900,80.13%,-87.67%,1282,850,0.6630
24-07-24,SLB,SchlumbergerN,47.95,-1.10,-2.24%,2461,421519,33.86%,-87.68%,1349,1112,0.8243
24-07-24,GEO,GeoGroupInc,16.17,-0.28,-1.67%,1000,192466,29.16%,-87.68%,730,270,0.3699
24-07-24,ANF,Abercrombie&,157.4,-4.00,-2.48%,925,94692,38.43%,-87.79%,602,323,0.5365
24-07-24,WM,WasteManageme,218.46,-0.27,-0.12%,557,27849,78.06%,-87.80%,406,151,0.3719
24-07-24,LAZR,LuminarTechno,1.6598,-0.07,-4.06%,666,282587,16.06%,-87.86%,617,49,0.0794
24-07-24,WFC,WellsFargo&,59.55,-0.12,-0.20%,9442,1252984,20.30%,-87.87%,4659,4783,1.0266
24-07-24,PG,Procter&Gamb,166.1,-0.52,-0.31%,2029,250872,54.47%,-88.01%,673,1356,2.0149
24-07-24,SHOP,ShopifyInc,61.52,-1.14,-1.82%,9046,732580,75.34%,-88.09%,5755,3291,0.5719
24-07-24,HE,HawaiianElect,16.3,-0.18,-1.12%,1919,129585,32.18%,-88.10%,1297,622,0.4796
24-07-24,SPCE,VirginGalacti,6.65,-0.21,-3.06%,1286,377019,28.37%,-88.17%,993,293,0.2951
24-07-24,C,CitigroupInc,63.91,-0.75,-1.16%,13421,2196915,18.93%,-88.27%,9551,3870,0.4052
24-07-24,NKE,NikeInc,72.57,-0.83,-1.13%,32916,1423707,21.59%,-88.28%,26917,5999,0.2229
24-07-24,MDT,MedtronicInc,79.34,-0.06,-0.08%,827,170711,70.56%,-88.45%,678,149,0.2198
24-07-24,BYND,BeyondMeatIn,5.92,-0.24,-3.90%,3178,465518,94.96%,-88.81%,1987,1191,0.5994
24-07-24,VALE,ValeS.A.ADR,10.73,-0.05,-0.42%,3211,1874952,58.97%,-88.83%,2755,456,0.1655
24-07-24,MDB,MongodbIncCl,251.79,-4.76,-1.85%,2067,164958,33.23%,-88.86%,1655,412,0.2489
24-07-24,RKT,RocketCompani,15.12,-0.03,-0.20%,927,133238,47.90%,-89.01%,868,59,0.0680
24-07-24,KSS,KohCorp,20,-0.53,-2.56%,1620,180007,40.80%,-89.02%,1046,574,0.5488
24-07-24,PNC,PNCBank,178.04,-0.57,-0.32%,961,59171,11.91%,-89.02%,104,857,8.2404
24-07-24,JD,Jd.comIncADR,26.03,-0.16,-0.59%,6383,1001120,33.95%,-89.04%,4074,2309,0.5668
24-07-24,CRM,SalesforceInc,254.01,-2.05,-0.80%,5505,451139,38.87%,-89.15%,2888,2617,0.9062
24-07-24,PLUG,PlugPowerInc,2.46,-0.03,-1.00%,3704,1051184,46.44%,-89.20%,3159,545,0.1725
24-07-24,BE,BloomEnergyC,14.84,-0.27,-1.79%,943,239110,64.19%,-89.23%,752,191,0.2540
24-07-24,RH,RhCommonStoc,257.43,-2.31,-0.89%,847,80218,45.50%,-89.43%,336,511,1.5208
24-07-24,RUM,RumbleInc,6.57,-0.29,-4.22%,1001,139963,2.16%,-89.58%,577,424,0.7348
24-07-24,TFC,TruistFinanci,43.6,-0.55,-1.25%,1615,227309,21.18%,-89.58%,1127,488,0.4330
24-07-24,NOK,NokiaCorpADR,3.68,-0.03,-0.81%,1043,282745,14.97%,-89.67%,251,792,3.1554
24-07-24,FDX,FedexCorp,297.85,-2.95,-0.98%,4238,197862,14.53%,-89.80%,825,3413,4.1370
24-07-24,ALT,AltimmuneInc,6.4,-0.03,-0.42%,759,93252,13.39%,-89.82%,672,87,0.1295
24-07-24,UNH,UnitedhealthG,555.94,+1.24,0.22%,3436,230055,49.85%,-89.83%,2286,1150,0.5031
24-07-24,VST,VistraEnergy,76.32,-3.75,-4.68%,2215,272431,87.36%,-89.91%,1305,910,0.6973
24-07-24,PEP,PepsicoInc,165.38,-0.90,-0.54%,3038,224847,38.17%,-89.91%,1836,1202,0.6547
24-07-24,AEHR,AehrTestSyst,17.77,-0.29,-1.61%,576,37913,0.91%,-90.03%,527,49,0.0930
24-07-24,BIDU,BaiduIncADR,89.93,-0.44,-0.49%,7530,408960,61.49%,-90.04%,6133,1397,0.2278
24-07-24,ACHR,ArcherAviatio,4.43,-0.13,-2.86%,2133,419373,33.96%,-90.15%,1448,685,0.4731
24-07-24,CAVA,CavaGroupInc,80.97,-1.62,-1.96%,1982,149180,56.68%,-90.43%,1301,681,0.5234
24-07-24,LEVI,LeviStrauss&,17.83,-0.26,-1.44%,558,44918,6.55%,-90.47%,482,76,0.1577
24-07-24,ISRG,IntuitiveSurg,458.79,+3.73,0.82%,610,54023,5.53%,-90.62%,416,194,0.4663
24-07-24,SMR,NuscalePower,10.81,-0.70,-6.04%,1180,152111,100.00%,-90.80%,601,579,0.9634
24-07-24,VLO,ValeroEnergy,145.45,-1.42,-0.97%,1125,194278,43.19%,-90.88%,844,281,0.3329
24-07-24,KKR,KKR&Company,117.81,-0.15,-0.13%,527,107175,61.12%,-90.88%,358,169,0.4721
24-07-24,BTBT,BitDigitalIn,4.02,-0.02,-0.50%,1381,215050,25.16%,-91.01%,1108,273,0.2464
24-07-24,KEY,Keycorp,15.82,-0.03,-0.22%,943,207804,5.34%,-91.16%,720,223,0.3097
24-07-24,IREN,IrisEnergyLt,11.06,+0.17,1.61%,4688,635181,44.93%,-91.24%,3562,1126,0.3161
24-07-24,BBY,BestBuyCompa,88.04,-0.91,-1.02%,974,170335,27.54%,-91.31%,731,243,0.3324
24-07-24,ZS,ZscalerInc,187.44,-3.63,-1.90%,1222,170249,18.37%,-91.38%,853,369,0.4326
