Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-12,BRK.B,BerkshireHath,418.78,+4.99,1.21%,25414,387110,45.05%,+34.94%,20045,5369,0.2678
24-07-12,MPW,MedicalProper,4.52,+0.13,2.96%,72621,1300440,33.14%,+34.75%,18171,54450,2.9965
24-07-12,CPRI,CapriHoldings,35.17,+1.08,3.17%,11055,490959,77.20%,+34.36%,6715,4340,0.6463
24-07-12,HON,HoneywellInte,214.85,+0.36,0.17%,5091,87517,43.05%,+34.11%,2572,2519,0.9794
24-07-12,GTHX,G1Therapeutic,2.99,+0.20,7.17%,3663,86758,5.35%,+34.03%,2579,1084,0.4203
24-07-12,IOVA,IovanceBiothe,8.44,+0.66,8.48%,5797,158061,23.53%,+33.94%,5589,208,0.0372
24-07-12,WPM,WheatonPrecio,59.29,+0.96,1.65%,3991,80340,49.35%,+33.75%,2892,1099,0.3800
24-07-12,LVS,LasVegasSand,42.32,+0.89,2.15%,24055,300390,65.78%,+33.32%,20539,3516,0.1712
24-07-12,PLTR,PalantirTechn,27.64,-0.78,-2.74%,539399,2762271,53.07%,+33.26%,365691,173708,0.4750
24-07-12,SPHR,SphereEnterta,43.96,+1.57,3.70%,4694,62043,16.57%,+32.56%,4468,226,0.0506
24-07-12,MSFT,MicrosoftCorp,454.7,-11.55,-2.48%,373091,2373989,63.79%,+32.13%,242098,130993,0.5411
24-07-12,LLY,EliLillyand,934.14,-5.64,-0.60%,50903,293080,68.25%,+31.99%,23126,27777,1.2011
24-07-12,HAL,HalliburtonCo,33.62,+0.60,1.82%,22104,395225,29.24%,+31.86%,20028,2076,0.1037
24-07-12,SNAP,SnapInc,16.37,-0.47,-2.79%,71511,1265771,64.75%,+31.75%,46940,24571,0.5235
24-07-12,AFRM,AffirmHolding,29.61,+1.44,5.11%,88096,492917,2.50%,+30.86%,71474,16622,0.2326
24-07-12,STLA,StellantisN.V,20.26,+0.16,0.80%,6534,203927,33.67%,+30.71%,616,5918,9.6071
24-07-12,RXRX,RecursionPhar,7.68,+0.45,6.22%,7010,112814,32.22%,+30.64%,4549,2461,0.5410
24-07-12,PENN,PennEntertain,20.77,+0.70,3.49%,36798,322577,63.41%,+30.37%,35024,1774,0.0507
24-07-12,MSTR,Microstrategy,1358.56,+52.84,4.05%,48071,207665,30.31%,+29.80%,32621,15450,0.4736
24-07-12,SEDG,SolaredgeTech,29.91,+0.28,0.94%,39906,254427,100.00%,+29.41%,23964,15942,0.6652
24-07-12,TLRY,TilrayBrands,1.85,+0.02,1.09%,29241,713815,2.81%,+29.36%,23651,5590,0.2364
24-07-12,WBA,WalgreensBoot,11.43,+0.17,1.51%,122336,903676,49.74%,+28.81%,58099,64237,1.1056
24-07-12,GFI,GoldFieldsLt,16.22,+0.30,1.88%,4106,136984,26.32%,+28.15%,1807,2299,1.2723
24-07-12,RDDT,RedditIncCl,70.29,+0.89,1.28%,30599,146852,25.11%,+27.89%,26183,4416,0.1687
24-07-12,NUE,NucorCorp,158.96,+5.60,3.65%,6039,100783,87.21%,+27.81%,3437,2602,0.7571
24-07-12,FSLR,FirstSolarIn,233.45,+4.88,2.14%,52931,517007,71.60%,+27.69%,42315,10616,0.2509
24-07-12,COF,CapitalOneFi,138.99,+2.38,1.74%,6438,112461,53.21%,+27.36%,1960,4478,2.2847
24-07-12,NKE,NikeInc,73.39,+0.85,1.17%,307787,1583053,13.40%,+27.25%,137605,170182,1.2367
24-07-12,NXT,NextrackerInc,51.22,+2.70,5.56%,4572,74457,39.57%,+27.04%,3546,1026,0.2893
24-07-12,PDD,PddHoldingsI,139.24,+1.17,0.85%,72152,1369072,6.08%,+26.26%,55711,16441,0.2951
24-07-12,DOW,DowInc,52.41,+0.70,1.35%,11171,265983,41.29%,+25.87%,5475,5696,1.0404
24-07-12,AZN,AstrazenecaPl,77.94,+0.19,0.24%,5707,118759,56.80%,+25.79%,1861,3846,2.0666
24-07-12,HA,HawaiianHlds,13.92,-0.15,-1.07%,8068,233312,77.34%,+25.26%,5267,2801,0.5318
24-07-12,GM,GeneralMotors,47.93,+1.40,3.01%,46249,1256404,39.57%,+24.95%,27325,18924,0.6926
24-07-12,KDP,KeurigDrPepp,32.43,+0.48,1.50%,3950,114524,49.21%,+24.80%,572,3378,5.9056
24-07-12,ALT,AltimmuneInc,7.68,+0.20,2.67%,12201,99721,15.92%,+24.73%,10925,1276,0.1168
24-07-12,VFC,V.F.Corp,13.42,+0.68,5.34%,15182,443782,58.93%,+24.70%,4608,10574,2.2947
24-07-12,MDT,MedtronicInc,78.07,+1.01,1.31%,9598,167590,38.30%,+23.89%,7802,1796,0.2302
24-07-12,FSLY,FastlyInc,7.48,+0.35,4.91%,6646,131032,79.30%,+23.60%,5981,665,0.1112
24-07-12,MNST,MonsterBevera,50.28,+0.43,0.86%,14307,108101,62.78%,+22.16%,9372,4935,0.5266
24-07-12,PYPL,PaypalHolding,59.99,+1.09,1.85%,121381,1695488,60.46%,+21.40%,93791,27590,0.2942
24-07-12,JBLU,JetblueAirway,5.9,+0.18,3.15%,6919,324100,40.83%,+21.36%,5354,1565,0.2923
24-07-12,ILMN,IlluminaInc,118,+4.83,4.27%,3931,63719,38.27%,+20.84%,2753,1178,0.4279
24-07-12,TDOC,TeladocHealth,9.37,+0.42,4.69%,13571,207613,83.34%,+20.65%,8667,4904,0.5658
24-07-12,ACN,AccenturePlc,297.99,+2.55,0.86%,15853,111692,15.40%,+20.58%,5618,10235,1.8218
24-07-12,NVDA,NvidiaCorp,127.4,-7.51,-5.57%,6664396,31169483,52.76%,+20.30%,4075718,2588678,0.6351
24-07-12,CAT,CaterpillarIn,331.13,+2.65,0.81%,22631,230488,42.27%,+20.19%,13216,9415,0.7124
24-07-12,GEV,GEVernovaInc,176.7,-3.03,-1.69%,3995,44192,80.44%,+20.15%,2003,1992,0.9945
24-07-12,USB,U.S.Bancorp,41.93,+1.13,2.77%,9732,221531,66.25%,+19.10%,5087,4645,0.9131
24-07-12,AMD,AdvMicroDevi,181.94,-2.02,-1.10%,990025,3017243,90.09%,+17.92%,709198,280827,0.3960
24-07-12,SPOT,SpotifyTechno,300.98,-4.01,-1.31%,13358,157285,82.85%,+17.48%,7883,5475,0.6945
24-07-12,IQ,IqiyiIncADR,4.08,+0.16,4.08%,12478,372385,9.69%,+16.20%,9817,2661,0.2711
24-07-12,AMZN,Amazon.comInc,195.05,-4.74,-2.37%,928096,4638960,61.08%,+14.60%,710299,217797,0.3066
24-07-12,GOOGL,AlphabetClA,185.57,-5.61,-2.93%,221367,2233954,71.64%,+14.53%,144915,76452,0.5276
24-07-12,AMAT,AppliedMateri,241.26,-13.71,-5.38%,27163,260982,46.06%,+13.94%,15544,11619,0.7475
24-07-12,FL,FootlockerInc,25.17,+1.74,7.43%,5389,149278,8.13%,+13.84%,4630,759,0.1639
24-07-12,ASML,AsmlHoldings,1062.5,-36.45,-3.32%,10612,95403,82.48%,+12.27%,5708,4904,0.8591
24-07-12,RH,RhCommonStoc,266.92,+21.62,8.81%,14200,83037,33.87%,+11.10%,8462,5738,0.6781
24-07-12,BX,BlackstoneInc,126.61,+2.35,1.89%,16507,362896,48.60%,+11.09%,7826,8681,1.1093
24-07-12,LUV,SouthwestAirl,26.97,-0.66,-2.39%,27531,467398,73.09%,+9.86%,12728,14803,1.1630
24-07-12,INSM,InsmedInc,77.03,+3.93,5.38%,5133,159496,7.93%,+9.80%,3864,1269,0.3284
24-07-12,RIVN,RivianAutomot,16.76,+0.39,2.38%,304314,2545769,40.01%,+9.43%,190757,113557,0.5953
24-07-12,NIO,NioIncADR,4.68,+0.06,1.30%,119623,2494510,19.94%,+8.82%,95919,23704,0.2471
24-07-12,NCLH,NorwegianCrui,19.09,+0.34,1.81%,42145,585513,52.45%,+8.70%,28491,13654,0.4792
24-07-12,STX,SeagateTechno,106.11,-0.62,-0.58%,7691,116761,75.27%,+8.61%,4655,3036,0.6522
24-07-12,LMT,LockheedMarti,460.38,-0.63,-0.14%,3836,89603,51.10%,+8.30%,2494,1342,0.5381
24-07-12,ALAB,AsteraLabsIn,55.14,-1.74,-3.06%,4084,54869,26.03%,+8.10%,923,3161,3.4247
24-07-12,XOM,ExxonMobilCo,113.25,+1.33,1.19%,85262,1020354,31.66%,+8.04%,62116,23146,0.3726
24-07-12,ELAN,ElancoAnimal,13.67,+0.39,2.94%,4392,76354,47.72%,+7.52%,552,3840,6.9565
24-07-12,APO,ApolloAssetM,121.1,+1.89,1.59%,5561,219860,43.23%,+7.05%,1532,4029,2.6299
24-07-12,RBLX,RobloxCorpCl,38.52,-1.14,-2.87%,30246,492483,64.60%,+6.10%,22892,7354,0.3212
24-07-12,LUMN,LumenTechnolo,1.16,+0.11,10.48%,4914,563870,13.54%,+6.04%,4354,560,0.1286
24-07-12,KO,Coca-ColaComp,63.1,+0.27,0.43%,32241,497531,33.87%,+5.91%,18809,13432,0.7141
24-07-12,RKLB,RocketLabUSA,5.33,+0.20,3.90%,11998,306024,44.75%,+5.77%,10955,1043,0.0952
24-07-12,GSK,GskPlcADR,38.9,+0.34,0.88%,5669,96797,72.07%,+5.71%,5020,649,0.1293
24-07-12,ANF,Abercrombie&,173.79,-0.31,-0.18%,7805,99264,20.77%,+4.74%,3411,4394,1.2882
24-07-12,ULTA,UltaBeautyIn,400.82,+4.79,1.21%,8010,77415,22.55%,+4.09%,4530,3480,0.7682
24-07-12,GOOG,AlphabetClC,187.3,-5.36,-2.78%,124443,1297489,69.75%,+3.46%,75725,48718,0.6434
24-07-12,ABBV,AbbvieInc,169.91,+1.77,1.05%,13881,304824,64.32%,+3.34%,9992,3889,0.3892
24-07-12,UPS,UnitedParcel,138.24,+2.59,1.91%,25533,362409,82.66%,+2.85%,17582,7951,0.4522
24-07-12,KSS,KohCorp,22.79,+0.80,3.64%,21596,183907,12.07%,+2.71%,8393,13203,1.5731
24-07-12,DASH,DoordashIncC,105.42,-0.58,-0.55%,16040,249163,89.30%,+2.40%,10676,5364,0.5024
24-07-12,CLF,Cleveland-Clif,15.89,+0.49,3.18%,35576,685517,61.48%,+2.14%,23042,12534,0.5440
24-07-12,GLW,CorningInc,45.05,-0.43,-0.95%,28818,330031,86.23%,+1.00%,21724,7094,0.3266
24-07-12,BROS,DutchBrosInc,40.08,+0.62,1.57%,4498,69817,68.85%,+0.65%,3245,1253,0.3861
24-07-12,W,WayfairInc,55.25,+1.84,3.45%,17883,324037,57.64%,+0.46%,11318,6565,0.5800
24-07-12,CVS,CVSCorp,58.21,+0.68,1.18%,40309,604037,93.26%,+0.04%,33302,7007,0.2104
24-07-12,PATH,UipathIncCl,12.35,+0.26,2.15%,27037,431333,11.72%,+0.00%,15313,11724,0.7656
24-07-12,CRWD,CrowdstrikeHo,370.43,-4.02,-1.07%,43467,332898,11.87%,-0.30%,28143,15324,0.5445
24-07-12,BTU,PeabodyEnergy,22.75,+0.41,1.84%,11469,285323,52.90%,-0.45%,2657,8812,3.3165
24-07-12,BILI,BilibiliIncA,17.62,+0.66,3.89%,36458,801180,54.68%,-0.70%,27301,9157,0.3354
24-07-12,AVGO,BroadcomLtd,1705.95,-38.74,-2.22%,146430,405270,44.25%,-1.11%,104407,42023,0.4025
24-07-12,LULU,LululemonAthl,289.2,+1.12,0.39%,26713,221473,18.23%,-1.31%,11275,15438,1.3692
24-07-12,WMT,WalmartInc,69.8,-0.61,-0.87%,76488,1084506,44.64%,-1.35%,53218,23270,0.4373
24-07-12,CVNA,CarvanaCompan,129.93,-1.04,-0.79%,72045,500063,27.89%,-1.38%,53370,18675,0.3499
24-07-12,ETN,EatonCorp,328.82,+1.75,0.54%,3976,80441,69.38%,-1.41%,3253,723,0.2223
24-07-12,EBAY,EbayInc,54.02,+1.04,1.96%,6891,137551,55.94%,-1.78%,2562,4329,1.6897
24-07-12,CVE,CenovusEnergy,19.88,+0.22,1.12%,6845,258519,27.72%,-2.02%,6448,397,0.0616
24-07-12,V,VisaInc,262.55,-0.45,-0.17%,32847,334158,62.81%,-2.11%,12879,19968,1.5504
24-07-12,CAVA,CavaGroupInc,85.19,-0.11,-0.13%,24465,186666,25.87%,-3.95%,15227,9238,0.6067
24-07-12,MPC,MarathonPetro,164.29,+2.11,1.30%,4957,128589,72.84%,-4.47%,1825,3132,1.7162
24-07-12,PANW,PaloAltoNetw,331.04,-6.02,-1.79%,41438,464214,29.72%,-5.10%,30099,11339,0.3767
24-07-12,DIS,WaltDisneyCo,96.6,-0.37,-0.38%,96819,1162706,70.36%,-5.62%,55704,41115,0.7381
24-07-12,ADM,ArcherDaniels,64.25,+0.02,0.03%,6664,171788,28.98%,-5.66%,3806,2858,0.7509
24-07-12,ZS,ZscalerInc,195.92,-1.45,-0.73%,12926,187933,7.25%,-5.86%,9218,3708,0.4023
24-07-12,DLTR,DollarTreeIn,106.73,+4.25,4.15%,10544,191925,26.86%,-5.99%,4608,5936,1.2882
24-07-12,TTD,TradeDeskInc,98.57,-1.25,-1.25%,19990,298917,60.33%,-6.48%,13005,6985,0.5371
24-07-12,GTLB,GitlabIncCl,52.08,+1.38,2.72%,7806,113335,24.71%,-6.69%,7023,783,0.1115
24-07-12,RIOT,RiotPlatforms,9.31,+0.15,1.64%,99395,996974,5.98%,-6.80%,75675,23720,0.3134
24-07-12,BAC,BankofAmeric,41.81,+0.07,0.17%,147623,3147164,41.22%,-6.80%,89045,58578,0.6578
24-07-12,WYNN,WynnResortsL,84.61,+0.70,0.83%,14031,262352,44.57%,-6.81%,8251,5780,0.7005
24-07-12,COIN,CoinbaseGloba,214.63,-4.93,-2.25%,136301,764063,17.65%,-7.31%,88793,47508,0.5350
24-07-12,TUP,TupperwareCor,1.37,+0.06,4.58%,4070,106769,35.80%,-8.00%,2460,1610,0.6545
24-07-12,CHWY,ChewyInc,26.47,+1.07,4.21%,127162,744506,38.94%,-8.02%,79823,47339,0.5930
24-07-12,DDOG,DatadogIncCl,127.19,+0.90,0.71%,16936,312436,48.08%,-8.32%,11180,5756,0.5148
24-07-12,AMGN,AmgenInc,325.09,+3.42,1.06%,8497,178901,60.57%,-8.44%,5461,3036,0.5559
24-07-12,GILD,GileadScience,69.97,+1.22,1.77%,24896,302616,83.21%,-8.56%,20500,4396,0.2144
24-07-12,VKTX,VikingThera,58.63,+0.64,1.10%,14332,208693,51.94%,-8.67%,11477,2855,0.2488
24-07-12,Z,ZillowGroupC,49.4,+2.05,4.33%,16583,350699,69.25%,-8.68%,5630,10953,1.9455
24-07-12,CLSK,CleansparkInc,14.96,-0.22,-1.45%,81971,606990,19.82%,-9.35%,54517,27454,0.5036
24-07-12,MOS,MosaicCompany,28.09,+1.26,4.70%,6873,180812,47.27%,-9.43%,5080,1793,0.3530
24-07-12,TOST,ToastIncClA,24.37,+0.51,2.14%,9348,189473,67.16%,-9.78%,8003,1345,0.1681
24-07-12,LRCX,LamResearchC,1059.94,-67.36,-5.98%,9791,69082,84.27%,-10.07%,5683,4108,0.7229
24-07-12,LEN,LennarCorp,155.83,+10.11,6.94%,16535,113555,22.55%,-10.11%,11268,5267,0.4674
24-07-12,AI,C3.AiIncClA,29.8,-0.16,-0.53%,46614,509925,3.35%,-10.23%,36186,10428,0.2882
24-07-12,RILY,B.RileyFinan,17.62,+0.41,2.38%,15674,249561,42.66%,-10.23%,5137,10537,2.0512
24-07-12,APP,ApplovinCorp,82.01,-2.35,-2.79%,7524,151501,70.94%,-10.56%,5887,1637,0.2781
24-07-12,ELF,E.L.F.Beauty,208.92,+9.46,4.74%,7116,78742,70.09%,-10.74%,4693,2423,0.5163
24-07-12,FND,Floor&Decor,95.97,+4.72,5.17%,4137,59133,66.96%,-11.19%,548,3589,6.5493
24-07-12,AA,AlcoaCorp,39.18,+0.72,1.87%,16075,286847,38.16%,-11.34%,9961,6114,0.6138
24-07-12,NTAP,NetappInc,131.46,-3.16,-2.35%,4739,79242,20.95%,-11.40%,2643,2096,0.7930
24-07-12,ENVX,EnovixCorp,17.76,+0.26,1.49%,42429,712478,60.07%,-11.73%,34895,7534,0.2159
24-07-12,HOOD,RobinhoodMark,22.04,-0.28,-1.25%,101424,1329105,85.45%,-12.12%,83566,17858,0.2137
24-07-12,SNOW,SnowflakeInc,138.18,+0.68,0.49%,81994,564944,26.75%,-12.14%,47601,34393,0.7225
24-07-12,CVX,ChevronCorp,155.26,+0.13,0.08%,28971,515669,41.71%,-12.18%,20897,8074,0.3864
24-07-12,LNG,CheniereEnerg,176.41,+1.49,0.85%,3825,99026,29.37%,-12.57%,2457,1368,0.5568
24-07-12,AAPL,AppleInc,227.57,-5.41,-2.32%,1479223,7011105,73.87%,-12.62%,932300,546923,0.5866
24-07-12,MARA,MarathonDigit,19.02,+0.13,0.69%,230350,1248401,0.00%,-12.81%,169289,61061,0.3607
24-07-12,BYND,BeyondMeatIn,6.84,+0.02,0.29%,22683,447598,40.30%,-13.03%,11097,11586,1.0441
24-07-12,DG,DollarGeneral,131.59,+4.09,3.21%,6698,154647,21.28%,-13.06%,3649,3049,0.8356
24-07-12,SU,SuncorEnergy,38.23,+0.34,0.90%,3571,169862,36.76%,-13.18%,2633,938,0.3562
24-07-12,CMCSA,ComcastCorpA,37.75,+0.32,0.85%,21348,517473,73.06%,-13.40%,7085,14263,2.0131
24-07-12,CPNG,CoupangIncCl,21.62,+0.25,1.17%,11811,330490,42.16%,-13.81%,8323,3488,0.4191
24-07-12,DXCM,DexcomInc,112.66,+1.87,1.69%,3565,99863,46.06%,-14.01%,2066,1499,0.7256
24-07-12,EOG,EogResources,128.17,+1.95,1.54%,3621,175948,68.57%,-14.68%,2145,1476,0.6881
24-07-12,ON,OnSemiconduct,74.24,-2.35,-3.07%,14727,238378,64.66%,-14.79%,11845,2882,0.2433
24-07-12,SAVE,SpiritAirline,3.08,+0.03,0.98%,12654,659625,26.29%,-15.09%,10221,2433,0.2380
24-07-12,ZM,ZoomVideoCom,56.6,+0.60,1.07%,13782,356557,7.66%,-15.53%,10156,3626,0.3570
24-07-12,RIG,TransoceanInc,5.18,+0.19,3.81%,13971,949422,15.26%,-15.95%,10360,3611,0.3486
24-07-12,FCX,Freeport-Mcmor,51.51,-0.08,-0.16%,45400,1065056,67.92%,-16.14%,22921,22479,0.9807
24-07-12,RTX,RtxCorp,101.72,+1.04,1.03%,12206,391941,45.97%,-16.72%,9461,2745,0.2901
24-07-12,WDC,WesternDigita,77.84,-2.40,-2.99%,15085,394073,77.34%,-17.00%,11775,3310,0.2811
24-07-12,WULF,TerawulfInc,4.75,-0.13,-2.66%,38369,463246,4.90%,-17.14%,29723,8646,0.2909
24-07-12,PTON,PelotonIntera,3.47,-0.09,-2.53%,16664,629090,5.70%,-17.41%,14565,2099,0.1441
24-07-12,JNJ,Johnson&John,149.7,+0.27,0.18%,22763,342471,58.23%,-17.76%,14126,8637,0.6114
24-07-12,FUTU,FutuHoldings,68.8,-0.66,-0.95%,5711,107566,24.60%,-18.12%,3234,2477,0.7659
24-07-12,LI,LiAutoIncAD,21.44,+0.71,3.42%,19874,406546,74.63%,-18.14%,12457,7417,0.5954
24-07-12,WOLF,WolfspeedInc,24.78,+0.61,2.52%,8696,275879,48.75%,-19.02%,5001,3695,0.7389
24-07-12,PINS,PinterestInc,42.12,-0.62,-1.45%,11139,419097,64.93%,-19.11%,5581,5558,0.9959
24-07-12,NOW,ServicenowInc,749.14,+5.99,0.81%,8677,118555,75.13%,-19.25%,4905,3772,0.7690
24-07-12,VLO,ValeroEnergy,146.64,+1.74,1.20%,8143,195311,53.66%,-19.34%,5072,3071,0.6055
24-07-12,CORZ,CoreScientifi,9.71,-0.06,-0.61%,39925,665391,42.38%,-19.48%,35676,4249,0.1191
24-07-12,COHR,CoherentCorp,76.76,+0.21,0.27%,3732,82544,30.50%,-20.48%,1886,1846,0.9788
24-07-12,KMX,CarmaxInc,79.71,+2.78,3.61%,6596,94972,6.10%,-20.97%,3647,2949,0.8086
24-07-12,MRVL,MarvellTechno,72.18,-2.70,-3.61%,37070,621948,27.97%,-21.36%,21370,15700,0.7347
24-07-12,BTI,BritishAmeric,32.23,+0.17,0.53%,4071,176588,67.22%,-21.65%,1955,2116,1.0824
24-07-12,ANET,AristaNetwork,359.59,-4.16,-1.14%,8616,118700,54.54%,-21.98%,5188,3428,0.6608
24-07-12,IBM,International,178.31,+0.47,0.26%,16328,347178,81.73%,-22.69%,11131,5197,0.4669
24-07-12,SHOP,ShopifyInc,65.31,-0.30,-0.46%,60924,766566,73.20%,-22.73%,44527,16397,0.3682
24-07-12,BA,BoeingCompany,183.91,+0.18,0.10%,66919,896724,71.18%,-22.84%,44914,22005,0.4899
24-07-12,EPD,EnterprisePro,29.19,+0.03,0.10%,5221,274764,47.27%,-23.03%,3754,1467,0.3908
24-07-12,M,MacInc,19.55,+0.73,3.88%,15386,313716,40.10%,-23.12%,9659,5727,0.5929
24-07-12,PG,Procter&Gamb,165.54,-1.26,-0.76%,11084,270279,45.54%,-23.23%,5643,5441,0.9642
24-07-12,HPQ,HPInc,36.1,+0.03,0.08%,11673,328677,11.01%,-23.24%,9422,2251,0.2389
24-07-12,SHEL,RoyalDutchSh,72.97,+0.04,0.05%,4787,224818,28.77%,-23.43%,743,4044,5.4428
24-07-12,NXE,NexgenEnergy,7.53,+0.07,0.94%,5479,320150,60.68%,-23.83%,4427,1052,0.2376
24-07-12,SWKS,SkyworksSolut,109.95,-0.87,-0.79%,4459,88266,65.24%,-23.84%,3211,1248,0.3887
24-07-12,VZ,VerizonCommun,41.3,+0.22,0.54%,36838,842113,38.02%,-23.99%,22631,14207,0.6278
24-07-12,OKLO,OkloInc,7.51,-0.27,-3.47%,6427,113351,0.49%,-24.42%,5481,946,0.1726
24-07-12,ARM,ArmHoldingsP,173.19,-13.27,-7.12%,132228,805290,32.81%,-24.47%,72814,59414,0.8160
24-07-12,S,SentineloneIn,20.23,+0.24,1.20%,4254,194200,8.99%,-25.18%,3704,550,0.1485
24-07-12,SLS,SellasLifeSc,1.15,-0.01,-0.86%,4728,163311,10.11%,-25.26%,4726,2,0.0004
24-07-12,FCEL,FuelcellEnerg,0.6489,+0.05,8.15%,6251,188983,15.72%,-25.45%,6131,120,0.0196
24-07-12,PCG,PacificGas&,17.96,+0.32,1.81%,4259,397763,22.31%,-25.68%,3335,924,0.2771
24-07-12,CELH,CelsiusHoldin,58.52,+1.61,2.83%,36742,372079,86.48%,-25.85%,27712,9030,0.3259
24-07-12,FDX,FedexCorp,299.54,+6.27,2.14%,31217,226511,8.15%,-25.92%,17892,13325,0.7447
24-07-12,CMG,ChipotleMexic,57.55,-0.75,-1.29%,83367,3132670,98.03%,-26.32%,45802,37565,0.8202
24-07-12,GOEV,CanooInc,2.38,-0.06,-2.46%,3883,336279,12.30%,-26.49%,2065,1818,0.8804
24-07-12,WOOF,PetcoHealtha,3.63,+0.31,9.34%,3998,71724,48.31%,-26.66%,3689,309,0.0838
24-07-12,ETSY,EtsyInc,58.31,+0.99,1.73%,8942,245324,61.51%,-26.67%,4546,4396,0.9670
24-07-12,TEAM,AtlassianCorp,177.63,+3.18,1.82%,4787,61230,75.56%,-26.69%,2672,2115,0.7915
24-07-12,LMND,LemonadeInc,18.61,+0.22,1.20%,5209,132526,34.89%,-26.75%,3381,1828,0.5407
24-07-12,BP,BPPlcADR,35.05,+0.15,0.43%,13418,538947,61.76%,-26.85%,7819,5599,0.7161
24-07-12,CSCO,CiscoSystems,46.76,+0.49,1.06%,37423,882332,34.87%,-27.01%,22749,14674,0.6450
24-07-12,BE,BloomEnergyC,13.37,+0.57,4.45%,4501,215957,50.38%,-27.58%,2859,1642,0.5743
24-07-12,SMCI,SuperMicroCo,889.22,-10.76,-1.20%,178249,381297,54.28%,-27.67%,99931,78318,0.7837
24-07-12,SLB,SchlumbergerN,46.19,+0.91,2.01%,14528,467321,44.90%,-27.86%,11760,2768,0.2354
24-07-12,RCL,RoyalCaribbea,163.18,+0.50,0.31%,9028,224137,52.32%,-28.17%,3192,5836,1.8283
24-07-12,MDB,MongodbIncCl,248.78,+2.60,1.06%,16734,171688,21.04%,-28.53%,10711,6023,0.5623
24-07-12,SAVA,CassavaScienc,10.99,-0.17,-1.52%,5498,124382,77.83%,-29.21%,3454,2044,0.5918
24-07-12,QCOM,QualcommInc,199.85,-8.95,-4.29%,55750,953283,100.00%,-29.55%,36858,18892,0.5126
24-07-12,AMC,AMCEntertainm,5.22,+0.01,0.19%,141285,1552605,10.72%,-29.94%,123975,17310,0.1396
24-07-12,HTZ,HertzGlobalH,3.86,+0.44,12.87%,6706,345574,83.61%,-30.40%,3776,2930,0.7760
24-07-12,MU,MicronTechnol,130.23,-6.16,-4.52%,223641,1510723,31.29%,-31.30%,157092,66549,0.4236
24-07-12,PBI,PitneyBowesI,6.6,+0.46,7.49%,3556,135268,100.00%,-31.39%,3421,135,0.0395
24-07-12,ADSK,AutodeskInc,248.77,+1.72,0.70%,3930,74279,8.70%,-32.33%,1636,2294,1.4022
24-07-12,NVO,NovoNordiskA,139.79,-2.95,-2.07%,14617,269669,49.89%,-32.56%,9042,5575,0.6166
24-07-12,VST,VistraEnergy,91.61,-0.70,-0.76%,15164,317301,89.05%,-32.75%,11081,4083,0.3685
24-07-12,TWLO,Twilio,57.01,+0.98,1.75%,6419,162571,54.70%,-33.91%,3428,2991,0.8725
24-07-12,FTNT,FortinetInc,58.79,-0.80,-1.34%,5070,193985,67.21%,-34.05%,3157,1913,0.6060
24-07-12,WHR,WhirlpoolCorp,108.44,+5.56,5.40%,4516,89780,75.53%,-34.24%,3474,1042,0.2999
24-07-12,PBR,PetroleoBrasi,15.19,+0.05,0.33%,20913,1336757,42.43%,-34.49%,7105,13808,1.9434
24-07-12,ANVS,AnnovisBioIn,13.11,+1.03,8.53%,6299,105329,9.42%,-34.65%,4593,1706,0.3714
24-07-12,DOCU,DocusignInc,54.29,+0.50,0.93%,5410,147855,6.39%,-35.63%,4249,1161,0.2732
24-07-12,GPS,GapInc,24.32,+1.64,7.23%,7134,232031,9.40%,-35.95%,4819,2315,0.4804
24-07-12,APA,ApaCorp,29.79,+1.02,3.55%,11688,341979,28.56%,-37.00%,6753,4935,0.7308
24-07-12,MBLY,MobileyeGloba,27.03,+0.28,1.05%,20210,344446,82.63%,-37.03%,18698,1512,0.0809
24-07-12,TJX,TJXCompanies,113.94,+0.97,0.86%,7951,214519,30.72%,-37.62%,3814,4137,1.0847
24-07-12,SPCE,VirginGalacti,7.72,+0.66,9.35%,10789,483582,23.71%,-39.03%,8400,2389,0.2844
24-07-12,OXY,OccidentalPet,61.48,+0.07,0.11%,39139,999461,36.02%,-39.57%,21545,17594,0.8166
24-07-12,CCL,CarnivalCorp,18.12,+0.38,2.14%,70646,1773483,1.90%,-39.80%,49085,21561,0.4393
24-07-12,IOT,SamsaraIncCl,36.26,+1.08,3.07%,5290,90172,0.00%,-39.99%,2791,2499,0.8954
24-07-12,PM,PhilipMorris,105,+2.24,2.18%,6035,146271,52.31%,-41.13%,2722,3313,1.2171
24-07-12,OKTA,OktaIncClA,93.25,+0.46,0.50%,5103,152354,4.15%,-41.79%,3640,1463,0.4019
24-07-12,NET,CloudflareInc,82.02,-0.35,-0.42%,9632,222143,54.80%,-42.01%,6160,3472,0.5636
24-07-12,DELL,DellTechnolog,140.72,-5.05,-3.46%,89134,683968,39.99%,-42.04%,62273,26861,0.4313
24-07-12,KHC,KraftHeinzCo,32.18,+0.26,0.81%,8271,297594,62.02%,-42.12%,5611,2660,0.4741
24-07-12,CGC,CanopyGrowth,6.48,+0.15,2.37%,11257,569976,2.72%,-42.26%,9030,2227,0.2466
