Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-25,CSCO,CiscoSystems,47.74,+0.89,1.90%,9052,811832,100.00%,-77.12%,6590,2462,0.3736
24-07-25,SPOT,SpotifyTechno,329.08,-7.44,-2.21%,4075,194388,37.59%,-77.15%,2264,1811,0.7999
24-07-25,UEC,UraniumEnergy,5.48,-0.15,-2.66%,1160,220508,73.55%,-77.30%,538,622,1.1561
24-07-25,CCJ,CamecoCorp,44.43,-2.06,-4.43%,4802,328148,100.00%,-77.49%,3662,1140,0.3113
24-07-25,NCLH,NorwegianCrui,18.58,-0.64,-3.33%,6028,529252,77.94%,-77.71%,1935,4093,2.1152
24-07-25,TTD,TradeDeskInc,90.76,+1.44,1.61%,5388,285304,83.20%,-77.87%,2774,2614,0.9423
24-07-25,SQ,BlockInc,62.07,+0.36,0.58%,12814,673067,64.03%,-77.94%,4705,8109,1.7235
24-07-25,STX,SeagateTechno,104.72,-4.81,-4.39%,1572,127969,35.11%,-78.14%,689,883,1.2816
24-07-25,CRM,SalesforceInc,254.82,+5.04,2.02%,11057,458969,52.20%,-78.24%,6397,4660,0.7285
24-07-25,NEE,NexteraEnergy,74.53,-0.88,-1.17%,4726,480325,41.88%,-78.39%,2779,1947,0.7006
24-07-25,DXCM,DexcomInc,112.07,+0.13,0.11%,669,99016,54.84%,-78.47%,276,393,1.4239
24-07-25,KVUE,KenvueInc,18.55,+0.38,2.09%,1001,246294,43.50%,-78.54%,887,114,0.1285
24-07-25,BTU,PeabodyEnergy,21.33,-0.72,-3.24%,2315,261320,63.83%,-78.61%,699,1616,2.3119
24-07-25,TOL,TollBrothers,132.55,+2.27,1.74%,1119,57162,92.21%,-78.78%,370,749,2.0243
24-07-25,STT,StateStreetC,84.56,+1.60,1.93%,555,46191,10.10%,-78.81%,259,296,1.1429
24-07-25,FCEL,FuelcellEnerg,0.511,-0.01,-2.33%,1416,175840,10.52%,-78.85%,418,998,2.3876
24-07-25,ELF,E.L.F.Beauty,167.3,-7.21,-4.13%,1868,88040,84.84%,-79.09%,1312,556,0.4238
24-07-25,LNG,CheniereEnerg,176.35,+1.44,0.82%,719,89941,34.69%,-79.14%,510,209,0.4098
24-07-25,PEP,PepsicoInc,171.22,+3.05,1.81%,6321,227291,45.46%,-79.26%,4707,1614,0.3429
24-07-25,CL,Colgate-Palmol,98.11,+1.51,1.56%,921,94684,58.49%,-79.39%,762,159,0.2087
24-07-25,AAPL,AppleInc,215.68,-2.86,-1.31%,234710,6453624,96.15%,-79.40%,130289,104421,0.8015
24-07-25,UUUU,EnergyFuelsI,5.43,-0.11,-1.90%,633,96866,53.89%,-79.49%,229,404,1.7642
24-07-25,LYFT,LyftIncClA,12.31,-0.07,-0.53%,7405,552507,85.45%,-79.91%,5805,1600,0.2756
24-07-25,QCOM,QualcommInc,176.26,-4.81,-2.66%,11462,758904,95.36%,-80.01%,5846,5616,0.9607
24-07-25,HOOD,RobinhoodMark,21.09,-0.32,-1.49%,22004,1298502,95.20%,-80.01%,18314,3690,0.2015
24-07-25,ENPH,EnphaseEnergy,116.89,-0.02,-0.02%,11982,326456,36.71%,-80.05%,7761,4221,0.5439
24-07-25,DIS,WaltDisneyCo,89.63,-0.17,-0.19%,21758,1076276,91.51%,-80.18%,15222,6536,0.4294
24-07-25,HSY,HersheyFoods,193.6,+1.49,0.78%,631,74428,67.29%,-80.37%,489,142,0.2904
24-07-25,SONY,SonyGroupCor,86.66,-2.53,-2.84%,450,45482,75.97%,-80.59%,381,69,0.1811
24-07-25,UNH,UnitedhealthG,567.4,+7.65,1.37%,6641,234233,55.78%,-80.65%,5690,951,0.1671
24-07-25,ON,OnSemiconduct,67.07,-3.04,-4.33%,3874,230695,81.96%,-80.71%,954,2920,3.0608
24-07-25,WOLF,WolfspeedInc,18.27,-0.65,-3.44%,1571,280806,67.96%,-80.75%,946,625,0.6607
24-07-25,BTBT,BitDigitalIn,3.59,-0.28,-7.36%,2616,216640,25.35%,-81.01%,2159,457,0.2117
24-07-25,MCD,McDonalCor,253.54,+0.17,0.07%,5804,235984,100.00%,-81.03%,3219,2585,0.8030
24-07-25,MTCH,MatchGroupIn,32.1,-0.89,-2.70%,1805,246463,79.02%,-81.07%,1121,684,0.6102
24-07-25,MRVL,MarvellTechno,63.36,-0.99,-1.54%,8979,602433,44.33%,-81.11%,4177,4802,1.1496
24-07-25,HCA,HcaHoldingsI,349.61,+5.67,1.65%,465,43248,22.99%,-81.12%,382,83,0.2173
24-07-25,V,VisaInc,253.91,-0.26,-0.10%,7239,330985,54.57%,-81.19%,3644,3595,0.9866
24-07-25,WSM,Williams-Sonom,144.65,-6.50,-4.30%,457,52060,99.70%,-81.35%,332,125,0.3765
24-07-25,ABNB,AirbnbIncCl,139.49,-4.74,-3.29%,4150,322084,76.14%,-81.43%,2009,2141,1.0657
24-07-25,RIOT,RiotPlatforms,10.74,-0.58,-5.12%,22769,1015005,35.44%,-81.52%,14274,8495,0.5951
24-07-25,FCX,Freeport-Mcmor,43.99,-0.19,-0.43%,7942,982611,49.95%,-81.54%,4142,3800,0.9174
24-07-25,PINS,PinterestInc,38.1,-0.72,-1.84%,2905,378594,76.80%,-81.55%,670,2235,3.3358
24-07-25,WULF,TerawulfInc,4.75,-0.34,-6.68%,7272,502397,4.88%,-81.62%,3576,3696,1.0336
24-07-25,NLY,AnnalyCapital,19.96,+0.06,0.30%,1371,202673,29.39%,-81.65%,565,806,1.4265
24-07-25,AMZN,Amazon.comInc,178.97,-1.86,-1.03%,146972,4197220,83.31%,-81.66%,91322,55650,0.6094
24-07-25,BABA,AlibabaGroup,76.08,+0.28,0.37%,22188,2207764,38.33%,-81.68%,19416,2772,0.1428
24-07-25,MBLY,MobileyeGloba,21.65,-0.64,-2.87%,4480,263537,80.15%,-81.70%,2138,2342,1.0954
24-07-25,SYF,SynchronyFina,50.63,+0.75,1.50%,530,74108,24.75%,-81.90%,429,101,0.2354
24-07-25,EXK,EndeavourSilv,4.3,-0.22,-4.76%,540,54119,45.79%,-82.11%,497,43,0.0865
24-07-25,S,SentineloneIn,23.27,-0.14,-0.60%,2101,241632,30.30%,-82.16%,1663,438,0.2634
24-07-25,LRCX,LamResearchC,897.64,-12.23,-1.34%,1519,65573,100.00%,-82.35%,961,558,0.5806
24-07-25,APO,ApolloAssetM,121.28,-0.44,-0.36%,977,204451,70.13%,-82.48%,365,612,1.6767
24-07-25,CLOV,CloverHealth,1.62,+0.02,1.25%,1592,169017,36.08%,-82.52%,1258,334,0.2655
24-07-25,VLO,ValeroEnergy,148.96,+0.14,0.09%,2227,205095,50.12%,-82.68%,1632,595,0.3646
24-07-25,HPE,HewlettPackar,19.67,-0.38,-1.92%,2122,470515,24.78%,-82.77%,1367,755,0.5523
24-07-25,BTG,B2GoldCorp,2.88,-0.06,-2.04%,439,173862,62.06%,-82.83%,382,57,0.1492
24-07-25,RDDT,RedditIncCl,60.05,-2.90,-4.61%,4350,169203,38.82%,-82.83%,1095,3255,2.9726
24-07-25,ALT,AltimmuneInc,6.45,+0.18,2.93%,1204,94577,16.64%,-82.89%,965,239,0.2477
24-07-25,AFRM,AffirmHolding,26.39,-0.07,-0.25%,9485,434233,32.59%,-83.01%,6509,2976,0.4572
24-07-25,MMM,3MCompany,103.75,+0.50,0.48%,1934,204702,63.95%,-83.03%,871,1063,1.2204
24-07-25,NXE,NexgenEnergy,6.13,-0.16,-2.54%,1227,290661,70.22%,-83.21%,1077,150,0.1393
24-07-25,DHR,DanaherCorp,270.65,+4.89,1.84%,1547,113834,30.18%,-83.39%,1417,130,0.0917
24-07-25,NVO,NovoNordiskA,127.9,-3.70,-2.81%,3561,249163,66.99%,-83.53%,1815,1746,0.9620
24-07-25,HUT,Hut8Corp,15.72,-2.30,-12.76%,3752,204015,58.14%,-83.55%,1566,2186,1.3959
24-07-25,ROKU,RokuInc,56.3,+0.71,1.28%,6559,266956,90.20%,-83.64%,5484,1075,0.1960
24-07-25,SMR,NuscalePower,10.05,-0.75,-6.94%,2009,152218,100.00%,-83.90%,758,1251,1.6504
24-07-25,ACB,AuroraCannabi,5.89,+0.13,2.17%,1010,246186,8.50%,-84.00%,884,126,0.1425
24-07-25,AI,C3.AiIncClA,26.3,-0.16,-0.60%,7268,414856,11.37%,-84.33%,2574,4694,1.8236
24-07-25,DUK,DukeEnergyCo,109.66,+1.06,0.98%,535,87465,33.52%,-84.35%,315,220,0.6984
24-07-25,JWN,Nordstrom,21.31,+0.21,1.00%,495,132956,47.33%,-84.43%,353,142,0.4023
24-07-25,PBR,PetroleoBrasi,14.35,-0.12,-0.79%,3237,1119147,99.51%,-84.51%,1729,1508,0.8722
24-07-25,CGC,CanopyGrowth,7.43,+0.11,1.50%,3564,519330,8.90%,-84.61%,3240,324,0.1000
24-07-25,MARA,MarathonDigit,20.23,-0.44,-2.13%,47600,1313276,17.79%,-84.62%,36219,11381,0.3142
24-07-25,KR,KrogerCompany,54.56,+0.38,0.70%,2103,266369,21.31%,-84.70%,1099,1004,0.9136
24-07-25,HIVE,HiveDigitalT,3.77,-0.34,-8.27%,828,129740,56.56%,-84.77%,614,214,0.3485
24-07-25,DPZ,DominPizza,424.47,-0.26,-0.06%,908,39090,29.37%,-84.79%,773,135,0.1746
24-07-25,ABR,ArborRealtyT,13.11,+0.08,0.61%,4582,501273,39.55%,-84.92%,4232,350,0.0827
24-07-25,NOK,NokiaCorpADR,3.78,+0.11,2.86%,1522,283471,39.66%,-84.97%,1505,17,0.0113
24-07-25,AIG,AmericanInter,76.48,+1.22,1.62%,786,147690,58.10%,-85.06%,633,153,0.2417
24-07-25,PAA,PlainsAllAme,18.19,-0.17,-0.90%,481,209331,49.64%,-85.06%,451,30,0.0665
24-07-25,SCHW,TheCharlesSc,65.41,+1.33,2.07%,8617,709629,31.42%,-85.16%,5125,3492,0.6814
24-07-25,ADM,ArcherDaniels,63.34,+0.69,1.10%,860,148665,34.13%,-85.17%,364,496,1.3626
24-07-25,BITF,BitfarmsLtd,2.52,-0.09,-3.45%,1723,474651,13.30%,-85.32%,1321,402,0.3043
24-07-25,OPEN,OpendoorTechn,2.45,+0.04,1.66%,3027,424741,84.68%,-85.40%,2789,238,0.0853
24-07-25,DG,DollarGeneral,117.89,+0.83,0.71%,1216,152148,44.36%,-85.40%,774,442,0.5711
24-07-25,UNP,UnionPacific,239.32,+1.94,0.82%,587,100774,53.59%,-85.47%,292,295,1.0103
24-07-25,ONON,OnHoldingAg,37.87,-0.63,-1.64%,1970,310273,66.87%,-85.47%,1159,811,0.6997
24-07-25,CELH,CelsiusHoldin,45.04,-0.60,-1.31%,6314,347285,94.30%,-85.48%,4385,1929,0.4399
24-07-25,LCID,LucidGroupIn,3.37,+0.09,2.74%,12747,1770219,62.64%,-85.51%,7048,5699,0.8086
24-07-25,BAC,BankofAmeric,42.26,+0.07,0.17%,28242,3157412,21.19%,-85.71%,12511,15731,1.2574
24-07-25,ISRG,IntuitiveSurg,456.2,+2.18,0.48%,933,56926,6.81%,-85.73%,366,567,1.5492
24-07-25,BXMT,BlackstoneMor,17.28,-0.07,-0.40%,462,95941,22.09%,-85.78%,209,253,1.2105
24-07-25,DVN,DevonEnergyC,45.92,+0.34,0.76%,3197,520891,48.94%,-85.82%,698,2499,3.5802
24-07-25,JPM,JPMorganChas,209.37,+0.78,0.37%,15335,869347,43.30%,-85.83%,6440,8895,1.3812
24-07-25,SNAP,SnapInc,13.26,-0.32,-2.34%,9426,1319210,68.11%,-85.92%,5222,4204,0.8051
24-07-25,Z,ZillowGroupC,47.92,+0.42,0.88%,2029,287960,99.53%,-85.94%,564,1465,2.5975
24-07-25,NTR,NutrienLtd,49.65,+0.20,0.40%,451,90618,31.77%,-85.94%,248,203,0.8185
24-07-25,CAVA,CavaGroupInc,77.24,-0.68,-0.87%,2854,154148,64.80%,-86.11%,1362,1492,1.0954
24-07-25,CVX,ChevronCorp,155.3,+0.23,0.15%,4327,476973,69.98%,-86.12%,3839,488,0.1271
24-07-25,SBUX,StarbucksCorp,75.18,+0.50,0.66%,11431,947044,89.42%,-86.18%,7574,3857,0.5092
24-07-25,ULTA,UltaBeautyIn,370.01,+0.40,0.11%,1096,80242,47.72%,-86.22%,563,533,0.9467
24-07-25,RKLB,RocketLabUSA,5.22,+0.01,0.10%,1227,275351,40.98%,-86.28%,898,329,0.3664
24-07-25,AA,AlcoaCorp,32.99,+0.15,0.46%,3078,278483,32.16%,-86.38%,2501,577,0.2307
24-07-25,DE,Deere&Compan,376.47,+7.08,1.92%,1216,98230,71.45%,-86.44%,603,613,1.0166
24-07-25,BA,BoeingCompany,181.98,+1.91,1.06%,10834,863426,90.45%,-86.45%,7978,2856,0.3580
24-07-25,CMCSA,ComcastCorpA,38.99,+0.90,2.38%,3276,523842,36.82%,-86.47%,1773,1503,0.8477
24-07-25,ADI,AnalogDevices,218.77,-5.85,-2.60%,920,99440,100.00%,-86.50%,328,592,1.8049
24-07-25,GEV,GEVernovaInc,161.34,-1.56,-0.96%,619,44649,52.18%,-86.58%,224,395,1.7634
24-07-25,SE,SeaLtdADR,63.8,-1.41,-2.16%,1743,458931,46.31%,-86.60%,758,985,1.2995
24-07-25,RDFN,RedfinCorp,7.62,+0.23,3.11%,1309,261593,67.06%,-86.79%,1195,114,0.0954
24-07-25,DJT,TrumpMedia&,30.47,-0.16,-0.51%,10991,481064,10.72%,-86.87%,6433,4558,0.7085
24-07-25,MRK,Merck&Compan,126.64,+0.72,0.57%,2626,317185,76.69%,-87.04%,1162,1464,1.2599
24-07-25,CIFR,CipherMining,5.49,-0.23,-3.95%,2589,304528,28.41%,-87.11%,2078,511,0.2459
24-07-25,ZI,ZoominfoTechn,11.09,+0.05,0.47%,1153,293459,83.52%,-87.14%,800,353,0.4412
24-07-25,TLRY,TilrayBrands,1.785,-0.01,-0.28%,4089,753756,15.45%,-87.17%,3520,569,0.1616
24-07-25,TGT,TargetCorp,149.15,+2.70,1.84%,3484,361509,70.46%,-87.20%,2215,1269,0.5729
24-07-25,HPQ,HPInc,37.25,-0.57,-1.51%,1284,292593,45.24%,-87.20%,639,645,1.0094
24-07-25,TME,TencentMusic,14.27,-0.45,-3.06%,391,115626,63.63%,-87.21%,356,35,0.0983
24-07-25,SPWR,SunpowerCorp,1.0396,+0.03,2.93%,4219,332272,56.42%,-87.28%,1354,2865,2.1160
24-07-25,BYON,BeyondInc,13.13,+0.41,3.22%,1231,117122,82.32%,-87.31%,1179,52,0.0441
24-07-25,GME,GamestopCorp,23.82,-0.19,-0.79%,39411,1138848,8.86%,-87.39%,27113,12298,0.4536
24-07-25,GS,GoldmanSachs,490.71,+4.01,0.82%,4815,253090,31.50%,-87.46%,3050,1765,0.5787
24-07-25,IONQ,IonqInc,7.63,+0.01,0.13%,988,148421,42.42%,-87.48%,911,77,0.0845
24-07-25,TDOC,TeladocHealth,9.35,+0.12,1.30%,1526,204743,84.98%,-87.54%,1206,320,0.2653
24-07-25,SNDL,SndlInc,2.2,-0.02,-0.90%,715,147046,4.08%,-87.60%,325,390,1.2000
24-07-25,WFC,WellsFargo&,60.19,+0.76,1.27%,9519,1264506,28.24%,-87.60%,6200,3319,0.5353
24-07-25,COF,CapitalOneFi,148.23,+1.82,1.24%,890,99798,31.39%,-87.61%,343,547,1.5948
24-07-25,DNN,DenisonMines,1.855,-0.04,-2.37%,406,203041,70.45%,-87.62%,173,233,1.3468
24-07-25,SOFI,SofiTechnolog,7.14,+0.05,0.63%,26642,2837255,46.54%,-87.66%,20823,5819,0.2795
24-07-25,ACN,AccenturePlc,333.02,+4.35,1.32%,1001,102010,21.79%,-87.69%,541,460,0.8503
24-07-25,GIS,GeneralMills,66.24,+0.73,1.11%,682,71998,24.09%,-87.72%,569,113,0.1986
24-07-25,CPNG,CoupangIncCl,19.85,-0.07,-0.35%,1563,318651,80.59%,-87.73%,574,989,1.7230
24-07-25,YPF,YpfSociedadA,19.48,-0.21,-1.07%,373,92719,32.24%,-87.77%,244,129,0.5287
24-07-25,FUBO,FubotvInc,1.405,+0.03,1.81%,1473,344306,48.90%,-87.81%,1336,137,0.1025
24-07-25,ET,EnergyTransfe,16.22,+0.04,0.25%,2799,898392,41.95%,-87.87%,2517,282,0.1120
24-07-25,BKR,BakerHughesC,35.04,+0.14,0.42%,365,96804,59.67%,-87.96%,239,126,0.5272
24-07-25,LMND,LemonadeInc,22.1,+0.36,1.66%,1038,118430,58.55%,-88.02%,954,84,0.0881
24-07-25,TEAM,AtlassianCorp,173.41,+5.81,3.47%,613,60031,92.26%,-88.21%,272,341,1.2537
24-07-25,AGNC,AgncInvestmen,10,+0.06,0.62%,4552,857147,24.03%,-88.25%,3415,1137,0.3329
24-07-25,AXP,AmericanExpre,241.9,+0.90,0.38%,1817,290970,32.38%,-88.26%,751,1066,1.4194
24-07-25,NET,CloudflareInc,76.17,+0.17,0.22%,1556,204852,77.98%,-88.27%,1164,392,0.3368
24-07-25,ZS,ZscalerInc,180.46,-1.37,-0.75%,1662,172148,22.92%,-88.28%,1305,357,0.2736
24-07-25,NIO,NioIncADR,4.39,+0.09,1.98%,13517,2442809,25.30%,-88.29%,8092,5425,0.6704
24-07-25,TMUS,T-MobileUS,179.07,+2.18,1.24%,1070,230641,78.11%,-88.37%,801,269,0.3358
24-07-25,NXT,NextrackerInc,46.19,-0.62,-1.32%,371,64523,54.63%,-88.44%,281,90,0.3203
24-07-25,APLD,AppliedDigita,4.36,-0.22,-4.70%,1174,84471,92.29%,-88.46%,772,402,0.5207
24-07-25,CLF,Cleveland-Clif,15.22,+0.28,1.84%,3189,653111,32.89%,-88.49%,1635,1554,0.9505
24-07-25,MDB,MongodbIncCl,250.07,+5.54,2.26%,2127,167789,42.43%,-88.54%,1721,406,0.2359
24-07-25,INTC,IntelCorp,31.28,-0.42,-1.32%,37547,3451331,76.50%,-88.56%,23603,13944,0.5908
24-07-25,DASH,DoordashIncC,100.83,-1.63,-1.59%,1848,266628,100.00%,-88.58%,848,1000,1.1792
24-07-25,JMIA,JumiaTechnolo,11.9,-0.34,-2.77%,3002,209736,83.60%,-88.58%,1805,1197,0.6632
24-07-25,BTDR,BitdeerTechno,9.4,-0.48,-4.86%,373,35288,27.79%,-88.60%,261,112,0.4291
24-07-25,LI,LiAutoIncAD,19.12,+0.28,1.49%,1999,395300,77.04%,-88.71%,1558,441,0.2831
24-07-25,ADSK,AutodeskInc,240.61,+1.16,0.48%,456,67318,46.98%,-88.74%,298,158,0.5302
24-07-25,UPST,UpstartHoldin,25.27,+0.25,1.00%,6195,409855,46.09%,-88.80%,4926,1269,0.2576
24-07-25,DDOG,DatadogIncCl,118.66,+1.34,1.14%,1987,301194,73.19%,-88.93%,1324,663,0.5008
24-07-25,U,UnitySoftware,15.82,+0.22,1.41%,5461,748490,96.62%,-88.98%,4090,1371,0.3352
24-07-25,DAL,DeltaAirLine,43.5,+0.56,1.30%,7201,798323,32.56%,-89.00%,3622,3579,0.9881
24-07-25,WMT,WalmartInc,70.58,-0.02,-0.03%,7170,1027401,100.00%,-89.02%,3654,3516,0.9622
24-07-25,AEO,AmericanEagle,20.65,-0.20,-0.96%,699,83993,41.74%,-89.16%,273,426,1.5604
24-07-25,SNOW,SnowflakeInc,126.99,+1.36,1.09%,8186,541713,77.64%,-89.26%,6128,2058,0.3358
24-07-25,DLTR,DollarTreeIn,104.95,+1.26,1.22%,930,186995,60.45%,-89.33%,647,283,0.4374
24-07-25,CRSP,CrisprTherape,56.97,+1.58,2.85%,468,75461,45.30%,-89.37%,403,65,0.1613
24-07-25,BX,BlackstoneInc,138.93,+1.30,0.94%,2368,390654,48.83%,-89.40%,407,1961,4.8182
24-07-25,EBAY,EbayInc,53.96,+0.30,0.56%,712,132043,69.24%,-89.48%,541,171,0.3161
24-07-25,NVAX,NovavaxInc,15.75,+0.35,2.27%,2613,346366,63.27%,-89.53%,2314,299,0.1292
24-07-25,KKR,KKR&Company,115.4,-0.33,-0.29%,587,110794,76.13%,-89.56%,429,158,0.3683
24-07-25,SEDG,SolaredgeTech,25.75,+0.58,2.30%,2776,247501,93.02%,-89.59%,1900,876,0.4611
24-07-25,ALAB,AsteraLabsIn,46.25,-0.90,-1.91%,370,54417,46.51%,-89.70%,179,191,1.0670
24-07-25,RUN,SunrunInc,17.48,+0.29,1.69%,3908,590800,58.83%,-89.73%,3081,827,0.2684
24-07-25,BRK.B,BerkshireHath,436.17,+3.37,0.78%,2663,397477,66.11%,-89.77%,1846,817,0.4426
24-07-25,MPC,MarathonPetro,167.26,-0.29,-0.17%,510,109684,87.72%,-89.80%,338,172,0.5089
24-07-25,RH,RhCommonStoc,252.85,-0.64,-0.25%,790,81081,49.69%,-89.89%,227,563,2.4802
24-07-25,TWLO,Twilio,57.16,+0.76,1.35%,938,150010,68.17%,-89.90%,598,340,0.5686
24-07-25,ENVX,EnovixCorp,14.77,-0.35,-2.31%,3619,598225,70.49%,-89.99%,3247,372,0.1146
24-07-25,UBER,UberTechnolog,65.2,-0.94,-1.42%,8518,1124893,99.62%,-90.01%,2980,5538,1.8584
24-07-25,CHWY,ChewyInc,25.06,+0.91,3.77%,10577,479010,28.97%,-90.20%,7004,3573,0.5101
24-07-25,NKE,NikeInc,71.72,+0.63,0.89%,27796,1463864,30.78%,-90.20%,20589,7207,0.3500
24-07-25,UPS,UnitedParcel,128.04,-0.49,-0.39%,3456,416895,55.02%,-90.25%,2338,1118,0.4782
24-07-25,WAL,WesternAllian,78.57,+1.98,2.59%,379,61023,30.63%,-90.30%,13,366,28.1538
24-07-25,MPW,MedicalProper,5.19,+0.07,1.37%,5023,1241226,20.71%,-90.51%,1267,3756,2.9645
24-07-25,SHOP,ShopifyInc,58.82,-0.45,-0.76%,7210,740405,79.33%,-90.58%,4936,2274,0.4607
24-07-25,TFC,TruistFinanci,44.4,+0.79,1.81%,1471,226899,15.09%,-90.60%,1307,164,0.1255
24-07-25,EA,ElectronicArt,142.59,+1.41,1.00%,703,101358,84.80%,-90.75%,624,79,0.1266
24-07-25,HD,HomeDepot,354.44,+4.13,1.18%,1986,222742,86.16%,-90.89%,995,991,0.9960
24-07-25,SPCE,VirginGalacti,6.58,+0.12,1.86%,971,377539,24.64%,-91.02%,417,554,1.3285
24-07-25,BROS,DutchBrosInc,36.87,-0.09,-0.24%,368,53848,85.58%,-91.04%,312,56,0.1795
24-07-25,IQ,IqiyiIncADR,3.07,+0.01,0.33%,887,403674,9.30%,-91.06%,772,115,0.1490
24-07-25,GNRC,GeneracHoldin,151.95,-0.11,-0.07%,389,56931,56.34%,-91.07%,345,44,0.1275
24-07-25,PATH,UipathIncCl,12.09,+0.16,1.34%,1854,388455,21.60%,-91.11%,1598,256,0.1602
24-07-25,SLB,SchlumbergerN,48.17,+0.14,0.29%,1738,424580,47.29%,-91.11%,1628,110,0.0676
24-07-25,PANW,PaloAltoNetw,321.32,-2.92,-0.90%,3446,416398,69.05%,-91.16%,2149,1297,0.6035
24-07-25,KHC,KraftHeinzCo,33.74,+0.69,2.09%,1205,303095,95.81%,-91.18%,993,212,0.2135
24-07-25,CNC,CenteneCorp,67.67,+1.55,2.34%,443,68454,75.03%,-91.18%,419,24,0.0573
24-07-25,RBLX,RobloxCorpCl,39.99,+0.03,0.08%,2659,433645,67.80%,-91.20%,1103,1556,1.4107
24-07-25,USB,U.S.Bancorp,45.39,+0.62,1.38%,1146,249400,44.62%,-91.22%,545,601,1.1028
24-07-25,CAT,CaterpillarIn,337.65,+1.61,0.48%,1958,236278,76.83%,-91.27%,1287,671,0.5214
24-07-25,C,CitigroupInc,63.76,+0.10,0.16%,9787,2202338,26.19%,-91.29%,6046,3741,0.6188
24-07-25,OXY,OccidentalPet,60.2,+0.13,0.22%,5168,992350,45.37%,-91.31%,3659,1509,0.4124
24-07-25,BEKE,KeHoldingsIn,13.52,-0.12,-0.88%,710,332281,51.31%,-91.39%,62,648,10.4516
24-07-25,CORZ,CoreScientifi,9.57,-0.54,-5.34%,3921,605512,5.37%,-91.46%,2519,1402,0.5566
24-07-25,AES,TheAesCorp,17.35,+0.05,0.26%,396,158121,67.55%,-91.49%,339,57,0.1681
24-07-25,ETSY,EtsyInc,60.06,-0.20,-0.33%,936,220632,76.88%,-91.59%,547,389,0.7112
24-07-25,DKNG,DraftkingsInc,36.06,+0.20,0.56%,4478,654535,74.01%,-91.60%,3159,1319,0.4175
24-07-25,SOUN,SoundhoundAi,4.42,-0.13,-2.86%,4975,483449,28.58%,-91.63%,3000,1975,0.6583
24-07-25,GLW,CorningInc,43.76,-0.19,-0.43%,2110,313983,89.07%,-91.65%,1941,169,0.0871
24-07-25,MDT,MedtronicInc,80.02,+0.05,0.06%,597,172919,66.08%,-91.68%,435,162,0.3724
24-07-25,TJX,TJXCompanies,112.2,+0.95,0.85%,861,189070,65.89%,-91.71%,643,218,0.3390
24-07-25,FDX,FedexCorp,302.48,+4.20,1.41%,2947,200509,20.96%,-91.84%,836,2111,2.5251
24-07-25,GSK,GskPlcADR,39.14,-0.16,-0.41%,394,85251,67.60%,-91.91%,119,275,2.3109
24-07-25,ADBE,AdobeSystems,533.4,+2.36,0.44%,2077,280747,18.23%,-91.99%,913,1164,1.2749
24-07-25,BP,BPPlcADR,34.76,+0.10,0.30%,1385,489930,62.11%,-92.12%,878,507,0.5774
24-07-25,EOSE,EosEnergyEnt,1.8747,+0.02,1.34%,1433,371239,12.25%,-92.31%,1280,153,0.1195
24-07-25,ORCL,OracleCorp,139.41,+0.64,0.46%,2878,462149,23.84%,-92.35%,1345,1533,1.1398
24-07-25,HIMS,Hims&HersHe,22.28,-0.23,-1.02%,2308,263342,90.13%,-92.42%,1904,404,0.2122
24-07-25,W,WayfairInc,48.46,+0.42,0.87%,1240,308542,70.48%,-92.49%,980,260,0.2653
24-07-25,KMI,KinderMorgan,21.1,+0.05,0.24%,1404,558051,28.59%,-92.56%,1147,257,0.2241
24-07-25,BYND,BeyondMeatIn,6.1,+0.02,0.33%,2065,471514,100.00%,-92.62%,1022,1043,1.0205
24-07-25,BLNK,BlinkCharging,3.18,-0.01,-0.31%,561,150212,20.26%,-92.66%,450,111,0.2467
24-07-25,DOCU,DocusignInc,54.28,+0.48,0.89%,518,120967,17.20%,-92.67%,318,200,0.6289
24-07-25,COST,CostcoWholesa,833.23,+2.41,0.29%,3243,265277,38.09%,-92.71%,1951,1292,0.6622
24-07-25,PLUG,PlugPowerInc,2.41,-0.02,-0.86%,2399,1055723,45.38%,-92.84%,1859,540,0.2905
24-07-25,FSLR,FirstSolarIn,217.22,-4.11,-1.86%,2219,488793,80.55%,-92.95%,1452,767,0.5282
24-07-25,AEHR,AehrTestSyst,16.81,-0.23,-1.35%,403,39385,3.59%,-93.06%,316,87,0.2753
24-07-25,NU,NuHoldingsLt,12.39,-0.15,-1.20%,4045,1146983,58.95%,-93.08%,2175,1870,0.8598
24-07-25,RIVN,RivianAutomot,16.19,-0.08,-0.49%,22158,2402679,44.13%,-93.10%,14420,7738,0.5366
24-07-25,M,MacInc,16.25,-0.23,-1.40%,1566,307044,43.13%,-93.13%,737,829,1.1248
24-07-25,FTNT,FortinetInc,57.31,+0.67,1.19%,622,182490,79.62%,-93.16%,267,355,1.3296
24-07-25,JBLU,JetblueAirway,5.8,+0.12,2.11%,385,323721,2.37%,-93.22%,309,76,0.2460
24-07-25,PCG,PacificGas&,18.23,-0.02,-0.14%,404,408804,8.32%,-93.31%,233,171,0.7339
24-07-25,NFE,NewFortressE,20.21,-0.44,-2.13%,563,154493,84.86%,-93.53%,499,64,0.1283
24-07-25,FFIE,FaradayFuture,0.3401,-0.02,-4.73%,3564,315705,20.65%,-93.55%,2918,646,0.2214
