Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-16,SLS,SellasLifeSc,1.1,+0.01,0.92%,1869,163638,17.23%,-57.13%,1869,0,0.0000
24-07-16,JBLU,JetblueAirway,6.41,+0.18,2.81%,2546,322324,49.29%,-57.40%,2183,363,0.1663
24-07-16,BB,BlackberryLtd,2.48,-0.03,-1.19%,14841,360987,6.27%,-57.64%,11099,3742,0.3371
24-07-16,BX,BlackstoneInc,135.59,+3.22,2.43%,6086,362654,31.85%,-57.88%,3168,2918,0.9211
24-07-16,JD,Jd.comIncADR,27.01,+0.36,1.35%,26907,1023931,27.57%,-58.20%,23881,3026,0.1267
24-07-16,PFE,PfizerInc,29.36,+0.26,0.89%,51364,2910041,49.39%,-58.23%,39672,11692,0.2947
24-07-16,ANET,AristaNetwork,358.73,-1.69,-0.47%,3901,117783,54.05%,-58.33%,559,3342,5.9785
24-07-16,EOSE,EosEnergyEnt,1.85,-0.21,-10.44%,8187,392234,11.58%,-58.45%,6785,1402,0.2066
24-07-16,JPM,JPMorganChas,210.33,+0.28,0.13%,41829,861814,22.85%,-58.52%,32268,9561,0.2963
24-07-16,HPQ,HPInc,37.63,+0.29,0.77%,5533,326221,18.97%,-58.95%,2761,2772,1.0040
24-07-16,WMB,WilliamsCompa,42.42,-0.14,-0.33%,1251,199785,37.54%,-58.96%,1230,21,0.0171
24-07-16,LMT,LockheedMarti,467.26,+3.38,0.73%,1356,88479,48.72%,-59.18%,582,774,1.3299
24-07-16,CLS,CelesticaInc,61.97,+0.74,1.21%,1526,86518,64.26%,-59.65%,1248,278,0.2228
24-07-16,MO,AltriaGroup,48.1,+0.38,0.79%,6929,388897,46.90%,-59.66%,2228,4701,2.1100
24-07-16,COIN,CoinbaseGloba,238.5,-4.35,-1.79%,59973,767028,30.09%,-59.75%,44386,15587,0.3512
24-07-16,DAL,DeltaAirLine,44.49,+1.49,3.48%,23745,826456,11.88%,-59.91%,17397,6348,0.3649
24-07-16,BLK,BlackrockInc,831.82,+8.86,1.08%,1089,44058,15.87%,-59.92%,664,425,0.6401
24-07-16,ABUS,ArbutusBiopha,3.81,+0.06,1.47%,1028,41897,18.97%,-60.28%,1013,15,0.0148
24-07-16,FAST,FastenalCompa,68.86,+1.03,1.52%,1294,85857,42.63%,-60.44%,1115,179,0.1605
24-07-16,NOK,NokiaCorpADR,3.84,-0.08,-2.04%,2416,306899,29.30%,-60.46%,2295,121,0.0527
24-07-16,WULF,TerawulfInc,6.15,+0.15,2.50%,17827,492272,5.43%,-60.49%,12987,4840,0.3727
24-07-16,SBUX,StarbucksCorp,73.35,+0.60,0.83%,30225,1056269,100.00%,-60.66%,23477,6748,0.2874
24-07-16,DIS,WaltDisneyCo,97.95,+1.08,1.11%,37858,1157943,78.16%,-61.18%,31281,6577,0.2103
24-07-16,PLD,PrologisInc,121.32,+0.18,0.15%,1079,68320,53.11%,-61.20%,115,964,8.3826
24-07-16,GPS,GapInc,23.5,+0.54,2.33%,4193,248353,21.97%,-61.73%,3839,354,0.0922
24-07-16,GME,GamestopCorp,27.78,+0.78,2.89%,151801,1389651,24.58%,-61.74%,124049,27752,0.2237
24-07-16,MRVL,MarvellTechno,72.87,-0.73,-0.99%,16728,619300,29.55%,-62.12%,13931,2797,0.2008
24-07-16,UNP,UnionPacific,240.02,+4.03,1.71%,1158,91769,64.43%,-62.16%,625,533,0.8528
24-07-16,NYCB,NewYorkCommu,10.34,+0.23,2.33%,6158,1699471,28.90%,-62.23%,6033,125,0.0207
24-07-16,AMAT,AppliedMateri,243.64,-1.91,-0.78%,8566,253027,73.68%,-62.31%,2242,6324,2.8207
24-07-16,SYM,SymboticInc,40.56,+0.93,2.35%,1180,60391,40.85%,-62.43%,462,718,1.5541
24-07-16,KMI,KinderMorgan,20.11,-0.06,-0.27%,4159,522014,34.31%,-62.51%,2466,1693,0.6865
24-07-16,CVS,CVSCorp,60.08,+1.41,2.40%,12799,604671,90.51%,-62.64%,9327,3472,0.3723
24-07-16,OKLO,OkloInc,9.19,+0.47,5.33%,2776,116537,9.57%,-62.72%,2489,287,0.1153
24-07-16,FTNT,FortinetInc,59.78,-0.13,-0.21%,3094,195292,74.73%,-62.74%,526,2568,4.8821
24-07-16,BA,BoeingCompany,183.26,+4.15,2.32%,31012,887368,72.96%,-63.09%,21950,9062,0.4128
24-07-16,AG,FirstMajestic,6.68,+0.22,3.48%,5398,601661,59.75%,-63.14%,4907,491,0.1001
24-07-16,PLTR,PalantirTechn,27.76,-0.91,-3.16%,153915,2788959,52.80%,-63.20%,109304,44611,0.4081
24-07-16,AMC,AMCEntertainm,5.39,+0.06,1.03%,63691,1521332,13.82%,-63.27%,58926,4765,0.0809
24-07-16,XRX,XeroxCorp,11.31,+0.17,1.57%,1480,118088,100.00%,-63.56%,1285,195,0.1518
24-07-16,RCL,RoyalCaribbea,170.54,+2.82,1.68%,3818,224583,33.69%,-63.57%,1483,2335,1.5745
24-07-16,SIRI,SiriusXMHold,3.9,+0.01,0.26%,69401,2220863,75.71%,-63.69%,54691,14710,0.2690
24-07-16,MRNA,ModernaInc,125.28,+3.80,3.13%,13270,407500,67.57%,-63.71%,8966,4304,0.4800
24-07-16,BILL,BillHoldings,54.87,+0.60,1.11%,1139,64951,49.92%,-63.71%,639,500,0.7825
24-07-16,CLX,CloroxCompany,135.5,+1.35,1.01%,964,59488,70.12%,-64.15%,571,393,0.6883
24-07-16,EMR,EmersonElectr,118.68,+1.71,1.47%,966,89451,60.81%,-64.26%,562,404,0.7189
24-07-16,BKR,BakerHughesC,36.06,+0.35,0.98%,1067,113401,36.59%,-64.45%,944,123,0.1303
24-07-16,WPM,WheatonPrecio,60.57,+1.08,1.82%,1029,79536,55.29%,-64.46%,850,179,0.2106
24-07-16,FFIE,FaradayFuture,0.4901,-0.03,-4.87%,24183,400570,25.64%,-64.77%,22494,1689,0.0751
24-07-16,GOEV,CanooInc,2.71,+0.03,1.12%,1400,338184,13.36%,-64.79%,1254,146,0.1164
24-07-16,FUBO,FubotvInc,1.34,+0.01,0.75%,2741,329513,42.52%,-64.81%,2575,166,0.0645
24-07-16,AMZN,Amazon.comInc,194.13,+1.41,0.73%,286539,4627854,63.99%,-64.87%,240761,45778,0.1901
24-07-16,BKNG,BookingHoldin,4115.7,+27.70,0.68%,1130,41979,55.66%,-64.98%,640,490,0.7656
24-07-16,IREN,IrisEnergyLt,11.97,-0.02,-0.21%,17125,596383,32.84%,-65.02%,13415,3710,0.2766
24-07-16,MELI,MercadolibreI,1712.22,-31.77,-1.82%,888,33992,48.65%,-65.04%,669,219,0.3274
24-07-16,ENPH,EnphaseEnergy,112.32,-0.74,-0.65%,20975,337936,73.87%,-65.05%,17816,3159,0.1773
24-07-16,APP,ApplovinCorp,86.93,-1.00,-1.14%,2688,153619,72.68%,-65.06%,1722,966,0.5610
24-07-16,RIG,TransoceanInc,5.47,-0.05,-0.82%,6193,937332,27.21%,-65.16%,3942,2251,0.5710
24-07-16,GOLD,BarrickGoldC,18.69,+0.33,1.82%,16582,1326408,55.74%,-65.28%,12676,3906,0.3081
24-07-16,IONQ,IonqInc,8.7,-0.25,-2.79%,2744,158717,21.55%,-65.51%,2105,639,0.3036
24-07-16,TUP,TupperwareCor,1.36,+0.03,2.26%,1952,124778,25.56%,-66.26%,856,1096,1.2804
24-07-16,SLB,SchlumbergerN,48.08,+0.12,0.24%,6492,473163,53.81%,-66.57%,4580,1912,0.4175
24-07-16,BTBT,BitDigitalIn,4.13,-0.07,-1.79%,4513,198115,23.05%,-66.77%,4239,274,0.0646
24-07-16,C,CitigroupInc,65.5,+0.36,0.55%,39901,2305438,11.41%,-66.77%,31603,8298,0.2626
24-07-16,MDLZ,MondelezIntl,65.11,+0.76,1.18%,873,85882,47.03%,-66.87%,739,134,0.1813
24-07-16,VALE,ValeS.A.ADR,11.34,-0.18,-1.52%,11049,1996212,55.88%,-66.95%,8067,2982,0.3697
24-07-16,PINS,PinterestInc,40.78,-0.58,-1.40%,3860,426232,63.10%,-67.04%,2421,1439,0.5944
24-07-16,SWBI,Smith&Wesson,15.85,+0.24,1.50%,1051,37036,31.04%,-67.39%,900,151,0.1678
24-07-16,CCL,CarnivalCorp,18.79,+0.47,2.57%,36813,1762543,3.26%,-67.56%,28313,8500,0.3002
24-07-16,ISRG,IntuitiveSurg,437.72,+0.47,0.11%,1145,54380,34.70%,-67.86%,749,396,0.5287
24-07-16,SOUN,SoundhoundAi,5.55,-0.08,-1.41%,17666,597702,29.51%,-67.90%,13472,4194,0.3113
24-07-16,VZ,VerizonCommun,41.18,+0.39,0.96%,15210,843360,38.22%,-68.02%,11918,3292,0.2762
24-07-16,UEC,UraniumEnergy,6.82,+0.01,0.22%,1579,214001,65.53%,-68.04%,1436,143,0.0996
24-07-16,Z,ZillowGroupC,52.84,+1.20,2.32%,5086,332940,73.83%,-68.11%,2507,2579,1.0287
24-07-16,HL,HeclaMiningC,6.16,+0.14,2.33%,2887,257154,12.10%,-68.26%,2403,484,0.2014
24-07-16,GOOG,AlphabetClC,188.11,-0.08,-0.04%,36254,1297083,71.74%,-68.46%,27965,8289,0.2964
24-07-16,CHPT,ChargepointHl,2.26,+0.08,3.67%,20857,964004,54.17%,-68.48%,18744,2113,0.1127
24-07-16,EBAY,EbayInc,54.78,+1.06,1.97%,2024,141436,67.30%,-68.54%,1230,794,0.6455
24-07-16,VFC,V.F.Corp,13.54,+0.21,1.58%,3672,453902,76.96%,-68.54%,1066,2606,2.4447
24-07-16,TTD,TradeDeskInc,100.35,+0.26,0.26%,6711,296619,65.09%,-68.69%,5851,860,0.1470
24-07-16,SPR,SpiritAerosys,35.33,+0.65,1.86%,2394,171389,18.15%,-68.69%,2365,29,0.0123
24-07-16,IEP,IcahnEnterpri,17.44,+0.20,1.14%,1099,109096,32.63%,-68.70%,1054,45,0.0427
24-07-16,MPC,MarathonPetro,166.39,-0.32,-0.19%,1471,129803,76.18%,-68.73%,618,853,1.3803
24-07-16,MSTR,Microstrategy,1591.06,-20.22,-1.26%,11678,207039,35.95%,-68.76%,7870,3808,0.4839
24-07-16,HIMS,Hims&HersHe,23.61,+0.77,3.37%,11585,322109,79.30%,-68.84%,9954,1631,0.1639
24-07-16,ELF,E.L.F.Beauty,190.18,-4.01,-2.06%,2542,82383,77.48%,-69.04%,1713,829,0.4839
24-07-16,IOVA,IovanceBiothe,9.15,+0.47,5.47%,1502,169770,25.42%,-69.28%,1403,99,0.0706
24-07-16,MBLY,MobileyeGloba,26.58,-0.37,-1.37%,8387,371685,82.34%,-69.36%,7583,804,0.1060
24-07-16,LUV,SouthwestAirl,28.34,+0.63,2.27%,6922,448254,75.22%,-69.45%,4818,2104,0.4367
24-07-16,NEM,NewmontMining,47.97,+0.62,1.31%,9600,881712,58.09%,-69.58%,6066,3534,0.5826
24-07-16,OXY,OccidentalPet,61.91,-0.09,-0.15%,19089,1006876,38.49%,-69.87%,15712,3377,0.2149
24-07-16,NU,NuHoldingsLt,13.47,+0.13,0.97%,17888,1229958,25.74%,-69.99%,5908,11980,2.0278
24-07-16,ULTA,UltaBeautyIn,404.11,+8.95,2.26%,2301,76649,27.40%,-70.18%,1397,904,0.6471
24-07-16,LRCX,LamResearchC,1069.28,+0.17,0.02%,2864,67674,86.22%,-70.33%,2326,538,0.2313
24-07-16,TSLA,TeslaInc,247.69,-4.95,-1.96%,777759,7998214,77.68%,-70.65%,459478,318281,0.6927
24-07-16,BIDU,BaiduIncADR,93.84,+0.69,0.74%,22484,476692,50.63%,-71.04%,18155,4329,0.2384
24-07-16,DE,Deere&Compan,373.59,+1.92,0.52%,2592,100431,51.59%,-71.11%,1924,668,0.3472
24-07-16,DXCM,DexcomInc,114.32,+1.31,1.16%,1070,102580,41.19%,-71.56%,414,656,1.5845
24-07-16,CHTR,CharterCommun,327.17,+2.58,0.79%,1024,70433,80.65%,-71.56%,500,524,1.0480
24-07-16,ACB,AuroraCannabi,6.09,+0.00,0.00%,1431,240633,11.84%,-71.60%,993,438,0.4411
24-07-16,GOOGL,AlphabetClA,186.44,-0.09,-0.05%,52583,2245816,74.16%,-71.65%,38840,13743,0.3538
24-07-16,LOW,LowCompani,237.55,+5.38,2.32%,1969,120990,34.72%,-71.91%,1563,406,0.2598
24-07-16,F,FordMotorCom,14.26,+0.03,0.18%,36191,2654659,72.11%,-71.97%,16673,19518,1.1706
24-07-16,EOG,EogResources,132.32,-0.33,-0.25%,1113,176734,64.22%,-72.09%,505,608,1.2040
24-07-16,KVUE,KenvueInc,18.07,-0.04,-0.22%,1313,284392,45.68%,-72.29%,545,768,1.4092
24-07-16,BITF,BitfarmsLtd,2.87,+0.10,3.43%,3796,447307,19.52%,-72.34%,3413,383,0.1122
24-07-16,KGC,KinrossGoldC,9.27,+0.15,1.59%,2106,231463,10.32%,-72.45%,1964,142,0.0723
24-07-16,MA,MastercardInc,444.6,+0.60,0.14%,3811,158444,63.92%,-72.49%,958,2853,2.9781
24-07-16,AEM,Agnico-EagleM,76,+1.25,1.68%,950,158114,52.76%,-72.59%,740,210,0.2838
24-07-16,W,WayfairInc,54.89,+1.32,2.47%,4839,331552,61.40%,-72.65%,2973,1866,0.6276
24-07-16,AAPL,AppleInc,233.83,-0.57,-0.24%,361941,7019411,73.73%,-72.67%,231438,130503,0.5639
24-07-16,SQ,BlockInc,72,-0.06,-0.08%,15694,703709,55.05%,-72.85%,12471,3223,0.2584
24-07-16,SHEL,RoyalDutchSh,72.28,-0.68,-0.93%,1604,227548,46.87%,-72.86%,894,710,0.7942
24-07-16,SNOW,SnowflakeInc,135.67,+1.95,1.46%,22872,573305,30.41%,-72.91%,15390,7482,0.4862
24-07-16,NVDA,NvidiaCorp,125.86,-2.58,-2.01%,1362617,31085226,49.50%,-72.93%,839307,523310,0.6235
24-07-16,DELL,DellTechnolog,134.06,-3.16,-2.30%,39094,684023,40.09%,-73.25%,21660,17434,0.8049
24-07-16,PCT,PurecycleTech,5.89,+0.11,1.82%,1521,230353,14.22%,-73.36%,1459,62,0.0425
24-07-16,AMD,AdvMicroDevi,175.6,-4.23,-2.35%,220081,2882228,81.69%,-73.49%,144592,75489,0.5221
24-07-16,LULU,LululemonAthl,286.69,+2.97,1.05%,5929,226529,23.64%,-73.59%,4398,1531,0.3481
24-07-16,BBWI,Bath&BodyWo,37.55,+0.75,2.04%,1172,79162,23.54%,-73.77%,903,269,0.2979
24-07-16,ANF,Abercrombie&,171.81,+4.48,2.68%,1879,98578,22.49%,-73.80%,627,1252,1.9968
24-07-16,CVNA,CarvanaCompan,142.88,+0.79,0.56%,20349,517066,29.73%,-73.85%,14208,6141,0.4322
24-07-16,RKLB,RocketLabUSA,5.59,-0.13,-2.35%,3144,311763,45.37%,-73.90%,2687,457,0.1701
24-07-16,USB,U.S.Bancorp,43.15,+0.80,1.89%,2225,231175,48.80%,-73.96%,1023,1202,1.1750
24-07-16,APA,ApaCorp,31.39,-0.07,-0.24%,3818,305585,50.42%,-73.98%,3242,576,0.1777
24-07-16,HIVE,HiveDigitalT,3.79,-0.05,-1.30%,1172,117231,22.02%,-74.07%,1143,29,0.0254
24-07-16,VRT,VertivHolding,89,+1.11,1.26%,8447,350361,74.36%,-74.36%,5634,2813,0.4993
24-07-16,KO,Coca-ColaComp,63.95,+0.54,0.85%,6403,494718,32.58%,-74.41%,2374,4029,1.6971
24-07-16,PTON,PelotonIntera,3.85,+0.08,2.12%,4838,636300,17.45%,-74.56%,4518,320,0.0708
24-07-16,TWLO,Twilio,58.85,+0.65,1.12%,2245,162752,54.34%,-74.63%,1799,446,0.2479
24-07-16,UPS,UnitedParcel,146.79,+2.64,1.83%,6009,360568,87.11%,-74.74%,4826,1183,0.2451
24-07-16,CSCO,CiscoSystems,47.78,+0.38,0.80%,11653,898454,74.74%,-74.84%,7217,4436,0.6147
24-07-16,COST,CostcoWholesa,844.05,-4.68,-0.55%,10955,304809,27.85%,-74.84%,7686,3269,0.4253
24-07-16,PEP,PepsicoInc,164.3,+0.44,0.27%,7262,259927,30.05%,-75.13%,5584,1678,0.3005
24-07-16,DLTR,DollarTreeIn,104.16,+0.33,0.32%,2357,194479,33.89%,-75.28%,777,1580,2.0335
24-07-16,DKNG,DraftkingsInc,39.18,-0.30,-0.76%,17966,684348,59.96%,-75.31%,12280,5686,0.4630
24-07-16,RH,RhCommonStoc,282.46,+6.25,2.26%,2258,80433,39.52%,-75.40%,1041,1217,1.1691
24-07-16,BLNK,BlinkCharging,3.4,-0.07,-2.02%,1611,141870,17.21%,-75.46%,1003,608,0.6062
24-07-16,GM,GeneralMotors,49.66,+0.36,0.74%,8740,1257649,46.18%,-75.47%,5996,2744,0.4576
24-07-16,VST,VistraEnergy,85.98,-0.21,-0.24%,5552,323464,93.79%,-75.65%,4268,1284,0.3008
24-07-16,AMGN,AmgenInc,334.14,+3.99,1.21%,2532,186051,68.52%,-75.73%,1357,1175,0.8659
24-07-16,CRWD,CrowdstrikeHo,371.32,-6.05,-1.60%,9591,314686,13.86%,-75.82%,5265,4326,0.8217
24-07-16,ASTS,AstSpacemobil,13.32,-0.16,-1.18%,9193,349702,22.60%,-75.99%,7568,1625,0.2147
24-07-16,SAVA,CassavaScienc,12.79,+0.46,3.73%,1916,117686,63.65%,-76.21%,1184,732,0.6182
24-07-16,TSM,TaiwanSemicon,186.31,+1.09,0.59%,40569,1710457,89.13%,-76.26%,27948,12621,0.4516
24-07-16,LUMN,LumenTechnolo,1.27,+0.06,4.96%,1025,567080,0.00%,-76.38%,782,243,0.3107
24-07-16,SAVE,SpiritAirline,3.09,+0.02,0.65%,3458,665224,26.59%,-76.41%,3304,154,0.0466
24-07-16,MU,MicronTechnol,128.6,-2.27,-1.73%,74645,1501623,32.56%,-76.46%,48495,26150,0.5392
24-07-16,CHWY,ChewyInc,27.73,+0.91,3.39%,33132,706583,40.16%,-76.49%,26704,6428,0.2407
24-07-16,CELH,CelsiusHoldin,52.94,+0.31,0.60%,11012,385109,94.61%,-76.53%,7723,3289,0.4259
24-07-16,CMCSA,ComcastCorpA,39.34,+0.40,1.03%,5592,511604,73.23%,-76.55%,4713,879,0.1865
24-07-16,SMR,NuscalePower,15.4,-0.41,-2.61%,2780,166167,52.42%,-76.57%,1977,803,0.4062
24-07-16,NKE,NikeInc,72.04,+0.74,1.03%,60409,1549021,17.80%,-76.70%,52521,7888,0.1502
24-07-16,NCLH,NorwegianCrui,19.86,+0.30,1.51%,8276,571806,53.04%,-77.15%,6907,1369,0.1982
24-07-16,BABA,AlibabaGroup,78.09,+0.08,0.10%,28811,2383103,41.62%,-77.25%,19933,8878,0.4454
24-07-16,ADSK,AutodeskInc,254.11,+0.94,0.37%,1270,74628,7.97%,-77.25%,762,508,0.6667
24-07-16,DDOG,DatadogIncCl,130.3,+0.89,0.68%,3793,310759,53.25%,-77.30%,2772,1021,0.3683
24-07-16,LEN,LennarCorp,165.63,+6.45,4.05%,4091,118619,28.65%,-77.37%,2784,1307,0.4695
24-07-16,RTX,RtxCorp,102.89,+1.27,1.25%,3231,402608,51.13%,-77.40%,2669,562,0.2106
24-07-16,NIO,NioIncADR,4.66,+0.03,0.65%,24974,2518816,26.77%,-77.44%,21494,3480,0.1619
24-07-16,PBI,PitneyBowesI,7.01,+0.09,1.37%,1259,139371,99.68%,-77.49%,1258,1,0.0008
24-07-16,DASH,DoordashIncC,107.75,+2.10,1.99%,3261,240280,91.76%,-77.75%,1933,1328,0.6870
24-07-16,GTLB,GitlabIncCl,49.44,+1.00,2.06%,1835,108292,11.76%,-77.80%,1677,158,0.0942
24-07-16,PATH,UipathIncCl,12.63,+0.16,1.28%,5009,426338,14.05%,-77.80%,3977,1032,0.2595
24-07-16,CROX,CrocsInc,133.97,-1.88,-1.38%,1215,85872,64.00%,-77.94%,674,541,0.8027
24-07-16,SMCI,SuperMicroCo,880.89,-16.79,-1.87%,50755,378056,54.47%,-77.97%,30291,20464,0.6756
24-07-16,SG,SweetgreenInc,25.89,-0.16,-0.63%,1007,96103,92.24%,-78.16%,880,127,0.1443
24-07-16,QCOM,QualcommInc,207.66,-0.52,-0.25%,16350,941807,100.00%,-78.20%,12329,4021,0.3261
24-07-16,ARM,ArmHoldingsP,174.19,-3.34,-1.88%,31185,785505,31.09%,-78.24%,19471,11714,0.6016
24-07-16,TXN,TexasInstrume,203.95,+2.19,1.09%,2597,301813,80.87%,-78.33%,1602,995,0.6211
24-07-16,LAZR,LuminarTechno,2,+0.04,1.78%,1014,301337,33.24%,-78.43%,867,147,0.1696
24-07-16,NFLX,NetflixInc,652.32,-4.13,-0.63%,16808,490402,84.68%,-78.57%,6702,10106,1.5079
24-07-16,V,VisaInc,269.66,+1.21,0.45%,7077,317497,66.90%,-78.62%,5313,1764,0.3320
24-07-16,DOW,DowInc,54.09,+0.82,1.54%,1853,267184,33.13%,-78.79%,1427,426,0.2985
24-07-16,TFC,TruistFinanci,42.47,+1.07,2.60%,2564,257930,28.04%,-78.82%,1727,837,0.4847
24-07-16,EPD,EnterprisePro,29.55,-0.06,-0.19%,1481,274673,27.18%,-78.91%,841,640,0.7610
24-07-16,XOM,ExxonMobilCo,115.07,-0.14,-0.13%,15299,1000895,43.67%,-78.93%,10948,4351,0.3974
24-07-16,EL,EsteeLauderC,101.06,+0.02,0.02%,3814,208493,36.56%,-79.01%,1971,1843,0.9351
24-07-16,CAVA,CavaGroupInc,86.46,-0.17,-0.20%,5281,175041,17.18%,-79.02%,4316,965,0.2236
24-07-16,FCEL,FuelcellEnerg,0.6636,-0.01,-1.25%,1643,188030,11.43%,-79.07%,1027,616,0.5998
24-07-16,OKTA,OktaIncClA,98.61,+0.14,0.14%,1641,152427,10.00%,-79.16%,1484,157,0.1058
24-07-16,ABBV,AbbvieInc,168.9,+0.87,0.52%,2902,304361,62.37%,-79.20%,991,1911,1.9284
24-07-16,CMG,ChipotleMexic,56.84,+0.23,0.41%,25687,2983546,94.48%,-79.29%,17117,8570,0.5007
24-07-16,BMY,Bristol-Myers,40.62,+0.47,1.17%,7390,819345,73.71%,-79.31%,5174,2216,0.4283
24-07-16,TMUS,T-MobileUS,182.68,+0.93,0.51%,1985,255172,61.57%,-79.34%,1004,981,0.9771
24-07-16,CCJ,CamecoCorp,51.88,-0.34,-0.65%,4090,338504,66.37%,-79.47%,2762,1328,0.4808
24-07-16,LVS,LasVegasSand,42.36,+0.11,0.26%,3873,305807,71.22%,-79.55%,1981,1892,0.9551
24-07-16,BUD,Anheuser-Busch,59.85,-0.31,-0.52%,936,148505,40.86%,-79.55%,465,471,1.0129
24-07-16,PM,PhilipMorris,105.84,+0.77,0.74%,2029,146376,58.18%,-79.89%,1847,182,0.0985
24-07-16,IQ,IqiyiIncADR,3.79,+0.00,-0.13%,1900,405390,4.99%,-79.97%,1649,251,0.1522
24-07-16,SEDG,SolaredgeTech,27.99,+1.20,4.48%,6141,262640,84.24%,-80.31%,4971,1170,0.2354
24-07-16,FSLR,FirstSolarIn,217.75,+4.33,2.03%,7446,526910,64.18%,-80.36%,4995,2451,0.4907
24-07-16,NEE,NexteraEnergy,71.75,+0.78,1.10%,4574,495519,46.69%,-80.60%,3477,1097,0.3155
24-07-16,FTAI,FtaiAviation,104.23,+2.54,2.50%,988,79414,94.65%,-81.27%,704,284,0.4034
24-07-16,DOCU,DocusignInc,57.13,+0.00,-0.01%,1480,146700,7.63%,-81.35%,1269,211,0.1663
24-07-16,GE,GEAerospace,161.11,+1.55,0.97%,3331,353746,83.94%,-81.43%,1966,1365,0.6943
24-07-16,BTU,PeabodyEnergy,23.24,-0.24,-1.02%,2100,286466,50.32%,-81.50%,988,1112,1.1255
24-07-16,RBLX,RobloxCorpCl,40.95,-0.16,-0.39%,5412,494692,58.70%,-81.52%,3218,2194,0.6818
24-07-16,INTC,IntelCorp,34.17,-0.29,-0.86%,52932,3483870,69.15%,-81.68%,39593,13339,0.3369
24-07-16,SPOT,SpotifyTechno,296.89,-5.26,-1.74%,1847,155674,80.01%,-81.84%,762,1085,1.4239
24-07-16,ABR,ArborRealtyT,13.58,+0.22,1.65%,4473,573605,43.05%,-81.89%,1688,2785,1.6499
24-07-16,DVN,DevonEnergyC,48.1,+0.06,0.11%,4865,566817,37.31%,-81.96%,3971,894,0.2251
24-07-16,LYFT,LyftIncClA,13.1,+0.02,0.19%,6035,544449,57.09%,-81.98%,3581,2454,0.6853
24-07-16,TEAM,AtlassianCorp,180.92,+0.97,0.54%,1093,58521,77.60%,-82.02%,765,328,0.4288
24-07-16,SNAP,SnapInc,15.84,-0.37,-2.28%,9456,1268943,66.06%,-82.26%,6541,2915,0.4457
24-07-16,RUN,SunrunInc,15.87,+0.21,1.32%,6223,584582,48.22%,-82.51%,3413,2810,0.8233
24-07-16,HUT,Hut8Corp,20.19,+0.19,0.95%,4604,270789,24.47%,-82.58%,3614,990,0.2739
24-07-16,GILD,GileadScience,71.91,+1.10,1.55%,4360,302644,75.95%,-82.59%,3108,1252,0.4028
24-07-16,WMT,WalmartInc,69.89,+0.28,0.40%,12627,1089337,87.50%,-82.65%,10051,2576,0.2563
24-07-16,RIVN,RivianAutomot,17.5,+0.00,0.00%,53978,2593464,39.03%,-82.69%,43687,10291,0.2356
24-07-16,WBA,WalgreensBoot,11.8,+0.10,0.81%,16309,881468,58.39%,-82.86%,14492,1817,0.1254
24-07-16,WHR,WhirlpoolCorp,112.11,+1.44,1.30%,958,89278,69.61%,-82.87%,374,584,1.5615
24-07-16,ZM,ZoomVideoCom,58.35,+0.02,0.04%,2466,359255,12.01%,-83.19%,2004,462,0.2305
24-07-16,LLY,EliLillyand,950.44,-0.02,0.00%,6487,293287,68.48%,-83.24%,3438,3049,0.8869
24-07-16,COP,Conocophillips,114.65,+0.08,0.07%,1917,309418,40.31%,-83.60%,798,1119,1.4023
24-07-16,MDT,MedtronicInc,77.86,+0.78,1.02%,1301,172523,36.84%,-83.62%,669,632,0.9447
24-07-16,PANW,PaloAltoNetw,338.18,-2.73,-0.80%,6914,453881,36.78%,-83.63%,4922,1992,0.4047
24-07-16,X,UnitedStates,38.28,-0.28,-0.73%,6112,1217481,65.28%,-83.84%,562,5550,9.8754
24-07-16,PCG,PacificGas&,17.74,+0.07,0.37%,960,409418,20.47%,-84.09%,409,551,1.3472
24-07-16,SPCE,VirginGalacti,7.77,+0.22,2.89%,1981,479751,26.15%,-84.15%,1333,648,0.4861
24-07-16,APLD,AppliedDigita,6.66,-0.11,-1.55%,2159,140804,60.29%,-84.25%,2109,50,0.0237
24-07-16,MCD,McDonalCor,254.19,+2.66,1.06%,4911,242782,84.75%,-84.68%,3367,1544,0.4586
24-07-16,ACN,AccenturePlc,320.24,+2.37,0.75%,2006,110886,15.72%,-84.72%,1354,652,0.4815
24-07-16,CLF,Cleveland-Clif,15.85,-0.36,-2.21%,5059,693429,62.79%,-84.74%,3212,1847,0.5750
24-07-16,ALB,AlbemarleCorp,95.03,-0.46,-0.48%,3496,267869,78.51%,-84.76%,1759,1737,0.9875
24-07-16,VLO,ValeroEnergy,148.04,-0.71,-0.48%,1631,208145,49.85%,-84.80%,1200,431,0.3592
24-07-16,BMBL,BumbleInc,9.66,+0.33,3.54%,2559,207217,53.87%,-84.90%,1989,570,0.2866
24-07-16,CPNG,CoupangIncCl,21.4,+0.22,1.02%,1744,327868,72.20%,-84.94%,1518,226,0.1489
24-07-16,NET,CloudflareInc,82.9,-0.53,-0.64%,2229,212361,58.52%,-85.01%,1500,729,0.4860
24-07-16,ORCL,OracleCorp,142.36,-0.71,-0.50%,7391,482649,11.18%,-85.15%,3015,4376,1.4514
