,Date,Ticker,Open,High,Low,Close,Volume,RSI,rsi_flag1,rsi_flag2,rsi_result
4337,2024-04-11,CVS,71.12000274658203,71.20999908447266,69.69999694824219,69.73999786376953,10455300.0,27.385700363736383,1,2,3
4338,2024-04-12,CVS,69.54000091552734,69.86000061035156,68.31999969482422,68.63999938964844,7690200.0,25.163088830732388,1,2,3
4339,2024-04-15,CVS,69.12000274658203,70.0,68.77999877929688,68.95999908447266,7236200.0,27.018727056608462,1,2,3
4340,2024-04-16,CVS,71.66000366210938,71.66000366210938,68.97000122070312,69.02999877929688,9607400.0,27.442556083431423,1,2,3
4341,2024-04-17,CVS,69.08999633789062,69.4000015258789,67.95999908447266,68.5999984741211,8100100.0,26.427269027709176,1,2,3
4342,2024-04-18,CVS,69.16999816894531,69.5999984741211,68.86000061035156,69.38999938964844,10087100.0,31.445425969111962,1,2,3
4343,2024-04-19,CVS,69.16999816894531,69.94000244140625,68.79000091552734,69.75,7808800.0,33.66579527564145,1,2,3
4416,2024-04-10,CXM,11.850000381469728,12.050000190734863,11.800000190734863,11.84000015258789,3930400.0,33.73598548058227,1,2,3
4417,2024-04-11,CXM,11.84000015258789,11.949999809265137,11.760000228881836,11.920000076293944,1693900.0,35.850419267377774,1,2,3
4418,2024-04-12,CXM,11.81999969482422,11.890000343322754,11.529999732971191,11.550000190734863,1700500.0,30.93399789203644,1,2,3
4419,2024-04-15,CXM,11.5600004196167,11.664999961853027,11.210000038146973,11.350000381469728,2023300.0,28.647093055089268,1,2,3
4420,2024-04-16,CXM,11.270000457763672,11.44499969482422,11.210000038146973,11.34000015258789,1618600.0,28.533505119091835,1,2,3
4421,2024-04-17,CXM,11.380000114440918,11.550000190734863,11.345000267028809,11.359999656677246,1809300.0,29.138644028260224,1,2,3
4422,2024-04-18,CXM,11.380000114440918,11.55500030517578,11.380000114440918,11.390000343322754,1777900.0,30.0948651331253,1,2,3
4423,2024-04-19,CXM,11.369999885559082,11.520000457763672,11.289999961853027,11.34000015258789,1548600.0,29.383204130532175,1,2,3
4552,2024-04-10,DCBO,46.720001220703125,47.2400016784668,46.310001373291016,46.369998931884766,33600.0,32.962918078387,1,2,3
4553,2024-04-11,DCBO,46.380001068115234,46.762001037597656,45.52999877929688,46.5,37100.0,34.015992748393124,1,2,3
4554,2024-04-12,DCBO,46.09000015258789,46.09000015258789,44.75,44.93999862670898,52400.0,28.27585236236501,1,2,3
4555,2024-04-15,DCBO,45.25,45.25,43.209999084472656,43.27999877929688,57700.0,23.69396103445515,1,2,3
4556,2024-04-16,DCBO,43.09999847412109,44.33000183105469,43.04999923706055,44.15999984741211,93100.0,30.155297888442874,1,2,3
4557,2024-04-17,DCBO,44.290000915527344,44.93999862670898,43.79999923706055,44.13999938964844,76300.0,30.09292880661343,1,2,3
4558,2024-04-18,DCBO,44.40999984741211,44.94499969482422,43.93000030517578,44.459999084472656,51100.0,32.49847458764242,1,2,3
4559,2024-04-19,DCBO,44.18999862670898,44.720001220703125,44.18999862670898,44.4900016784668,38500.0,32.73219342117291,1,2,3
4744,2024-04-10,DKL,38.650001525878906,39.20000076293945,38.52999877929688,38.59000015258789,73700.0,28.499248266034215,1,2,3
4745,2024-04-11,DKL,38.91999816894531,39.18999862670898,38.130001068115234,38.310001373291016,81400.0,27.04990162355747,1,2,3
4746,2024-04-12,DKL,38.33000183105469,39.13999938964844,37.9900016784668,38.0,122100.0,25.503471411181778,1,2,3
4747,2024-04-15,DKL,38.060001373291016,38.810001373291016,37.2599983215332,37.380001068115234,59400.0,22.70742410966524,1,2,3
4748,2024-04-16,DKL,37.630001068115234,37.630001068115234,37.02000045776367,37.34999847412109,56700.0,22.578423613798098,1,2,3
4749,2024-04-17,DKL,37.369998931884766,37.84000015258789,37.369998931884766,37.68000030517578,68800.0,27.459823052645778,1,2,3
4750,2024-04-18,DKL,37.95000076293945,38.0,37.709999084472656,38.0,81300.0,31.940939064273515,1,2,3
4751,2024-04-19,DKL,38.2400016784668,39.13999938964844,37.970001220703125,38.41999816894531,100500.0,37.406321630391766,1,2,3
4944,2024-04-10,DOX,88.12999725341797,88.12999725341797,87.20999908447266,87.20999908447266,567200.0,35.674298775545324,1,2,3
4945,2024-04-11,DOX,87.38999938964844,87.81999969482422,87.23999786376953,87.33999633789062,583100.0,36.533622541834085,1,2,3
4946,2024-04-12,DOX,87.27999877929688,87.37000274658203,85.63999938964844,85.70999908447266,493400.0,30.950498011270515,1,2,3
4947,2024-04-15,DOX,86.0199966430664,86.36000061035156,84.54000091552734,85.04000091552734,557300.0,28.989417207728668,1,2,3
4948,2024-04-16,DOX,85.44999694824219,87.08999633789062,84.69999694824219,84.81999969482422,539300.0,28.354115376149263,1,2,3
4949,2024-04-17,DOX,85.44000244140625,85.62999725341797,84.6500015258789,84.93000030517578,370500.0,29.189702482082097,1,2,3
4950,2024-04-18,DOX,85.22000122070312,85.54000091552734,84.70999908447266,85.11000061035156,403700.0,30.615718505742144,1,2,3
4951,2024-04-19,DOX,85.12999725341797,86.16999816894531,84.95999908447266,86.12999725341797,936300.0,38.20952777754859,1,2,3
4968,2024-04-10,DRI,156.6300048828125,156.6300048828125,154.88999938964844,155.89999389648438,1089800.0,32.39985319220687,1,2,3
4969,2024-04-11,DRI,156.25999450683594,156.41000366210938,153.30999755859375,155.00999450683594,1290600.0,31.266185527816013,1,2,3
4970,2024-04-12,DRI,154.30999755859375,154.55999755859375,151.5399932861328,153.0500030517578,1423500.0,28.870416638668427,1,2,3
4971,2024-04-15,DRI,153.63999938964844,155.25999450683594,153.41000366210938,154.05999755859375,1126600.0,31.771661171497172,1,2,3
4972,2024-04-16,DRI,153.94000244140625,155.00999450683594,152.44000244140625,154.13999938964844,1066500.0,32.00822918403037,1,2,3
4973,2024-04-17,DRI,154.77000427246094,155.22999572753906,152.27999877929688,152.97000122070312,1093800.0,30.35081330486265,1,2,3
4974,2024-04-18,DRI,154.00999450683594,154.00999450683594,152.05999755859375,152.2899932861328,890300.0,29.39801423447958,1,2,3
4975,2024-04-19,DRI,152.38999938964844,153.80999755859375,152.27999877929688,152.5,960600.0,30.127540453187645,1,2,3
5304,2024-04-10,EMBC,11.460000038146973,11.649999618530272,11.1899995803833,11.399999618530272,427300.0,27.266911436223673,1,2,3
5305,2024-04-11,EMBC,11.43000030517578,11.43000030517578,10.93000030517578,11.010000228881836,374600.0,24.68361464784582,1,2,3
5306,2024-04-12,EMBC,10.949999809265137,11.0,10.220000267028809,10.25,413000.0,20.589825255199713,1,2,3
5307,2024-04-15,EMBC,10.279999732971191,10.609999656677246,9.925000190734863,10.59000015258789,677200.0,26.465502602974556,1,2,3
5308,2024-04-16,EMBC,10.479999542236328,10.529999732971191,10.210000038146973,10.350000381469728,365200.0,25.05617192126043,1,2,3
5309,2024-04-17,EMBC,10.350000381469728,10.460000038146973,10.0,10.239999771118164,363300.0,24.414447434991533,1,2,3
5310,2024-04-18,EMBC,10.359999656677246,10.59000015258789,10.19499969482422,10.350000381469728,304600.0,26.443256005879253,1,2,3
5311,2024-04-19,EMBC,10.300000190734863,10.774999618530272,10.300000190734863,10.619999885559082,576200.0,31.316385745991244,1,2,3
5496,2024-04-10,EQIX,782.6599731445312,786.8699951171875,772.1400146484375,775.969970703125,758700.0,34.952209770944606,1,2,3
5497,2024-04-11,EQIX,779.3800048828125,779.97998046875,770.1599731445312,773.8200073242188,532000.0,34.44507866970281,1,2,3
5498,2024-04-12,EQIX,765.1799926757812,770.8499755859375,759.3400268554688,764.0499877929688,498200.0,32.16142646156549,1,2,3
5499,2024-04-15,EQIX,761.1500244140625,768.8300170898438,740.9500122070312,744.1099853515625,574800.0,28.07094627168328,1,2,3
5500,2024-04-16,EQIX,745.5700073242188,747.5999755859375,733.25,742.1400146484375,579900.0,27.69616500684529,1,2,3
5501,2024-04-17,EQIX,743.5499877929688,746.780029296875,734.25,734.5599975585938,510800.0,26.244221829749826,1,2,3
5502,2024-04-18,EQIX,736.1099853515625,747.1599731445312,731.5399780273438,739.8499755859375,483500.0,29.040057267454923,1,2,3
5503,2024-04-19,EQIX,743.75,748.3699951171875,736.239990234375,748.0,611900.0,33.238892324322414,1,2,3
6360,2024-04-10,FROG,41.09000015258789,41.58000183105469,40.84999847412109,40.93000030517578,670600.0,40.79472884173379,1,2,3
6361,2024-04-11,FROG,41.119998931884766,41.380001068115234,40.040000915527344,40.27999877929688,1294400.0,38.09883324532187,1,2,3
6362,2024-04-12,FROG,39.90999984741211,40.02999877929688,38.220001220703125,38.59999847412109,997100.0,32.17967051884962,1,2,3
6363,2024-04-15,FROG,38.72999954223633,39.04999923706055,37.34999847412109,37.45000076293945,987100.0,28.87285045594959,1,2,3
6364,2024-04-16,FROG,37.31999969482422,37.77999877929688,36.459999084472656,37.4900016784668,705500.0,29.145593369159556,1,2,3
6365,2024-04-17,FROG,37.790000915527344,38.755001068115234,37.790000915527344,38.02999877929688,978400.0,32.88696729086785,1,2,3
6366,2024-04-18,FROG,37.9900016784668,38.880001068115234,37.2400016784668,37.93999862670898,706100.0,32.57820243106147,1,2,3
6367,2024-04-19,FROG,37.619998931884766,37.86000061035156,36.91999816894531,37.13999938964844,609900.0,29.891708916760756,1,2,3
6768,2024-04-10,GIB,105.37000274658205,105.86000061035156,104.70999908447266,104.9800033569336,189300.0,28.68212157708772,1,2,3
6769,2024-04-11,GIB,105.19000244140624,105.70999908447266,104.23999786376952,105.54000091552734,143900.0,31.473114969618344,1,2,3
6770,2024-04-12,GIB,104.79000091552734,105.01000213623048,103.61000061035156,104.41000366210938,178200.0,29.00634140802085,1,2,3
6771,2024-04-15,GIB,104.87000274658205,105.05999755859376,100.8499984741211,102.93000030517578,152900.0,26.118892485510063,1,2,3
6772,2024-04-16,GIB,102.70999908447266,104.0199966430664,102.11000061035156,103.66000366210938,145300.0,29.829319429225837,1,2,3
6773,2024-04-17,GIB,104.0,105.0,103.43000030517578,104.5,267400.0,33.94046824489586,1,2,3
6774,2024-04-18,GIB,104.55999755859376,105.0,103.4000015258789,103.9000015258789,136500.0,32.476814428807074,1,2,3
6775,2024-04-19,GIB,103.63999938964844,104.1999969482422,103.5,104.01000213623048,132300.0,33.04687502708194,1,2,3
6856,2024-04-10,GLPI,45.2599983215332,45.2599983215332,43.22999954223633,43.290000915527344,1509000.0,33.22943035088444,1,2,3
6857,2024-04-11,GLPI,43.40999984741211,43.68999862670898,43.15999984741211,43.209999084472656,1294400.0,32.805021964843604,1,2,3
6858,2024-04-12,GLPI,43.04999923706055,43.21500015258789,42.55500030517578,42.97999954223633,995500.0,31.557148522032936,1,2,3
6859,2024-04-15,GLPI,43.09999847412109,43.20000076293945,42.43999862670898,42.810001373291016,1596600.0,30.629730895499225,1,2,3
6860,2024-04-16,GLPI,42.59999847412109,42.68000030517578,41.93999862670898,42.09999847412109,1655000.0,27.053674098523445,1,2,3
6861,2024-04-17,GLPI,42.2599983215332,42.41999816894531,41.79999923706055,42.02999877929688,1035600.0,26.722422667205386,1,2,3
6862,2024-04-18,GLPI,42.09999847412109,42.400001525878906,41.970001220703125,42.34999847412109,969300.0,30.88843306929115,1,2,3
6863,2024-04-19,GLPI,42.369998931884766,42.93999862670898,42.369998931884766,42.79999923706055,1061400.0,36.3671515040954,1,2,3
6928,2024-04-10,GNTX,35.65999984741211,35.849998474121094,35.119998931884766,35.18000030517578,1738100.0,40.17237048937104,1,2,3
6929,2024-04-11,GNTX,35.31999969482422,35.34000015258789,34.5099983215332,34.630001068115234,1507400.0,34.881305264681856,1,2,3
6930,2024-04-12,GNTX,34.349998474121094,34.45000076293945,34.22999954223633,34.25,1157400.0,31.768057207663247,1,2,3
6931,2024-04-15,GNTX,34.560001373291016,34.560001373291016,33.720001220703125,33.939998626708984,1126100.0,29.458172604299648,1,2,3
6932,2024-04-16,GNTX,33.81999969482422,33.93000030517578,33.4900016784668,33.68000030517578,1308100.0,27.642770611971628,1,2,3
6933,2024-04-17,GNTX,34.06999969482422,34.189998626708984,33.400001525878906,33.5099983215332,1186900.0,26.49311399986668,1,2,3
6934,2024-04-18,GNTX,33.66999816894531,33.810001373291016,33.41999816894531,33.58000183105469,1249000.0,27.82426792450036,1,2,3
6935,2024-04-19,GNTX,33.52000045776367,33.91999816894531,33.52000045776367,33.90999984741211,1333000.0,33.90101604240604,1,2,3
7120,2024-04-10,GSHD,58.77000045776367,59.38999938964844,55.540000915527344,58.869998931884766,545900.0,30.373782633279266,1,2,3
7121,2024-04-11,GSHD,58.88999938964844,59.68999862670898,57.75,59.119998931884766,272500.0,31.085345872851576,1,2,3
7122,2024-04-12,GSHD,58.68000030517578,59.34999847412109,57.40999984741211,58.08000183105469,258200.0,29.724430715361304,1,2,3
7123,2024-04-15,GSHD,58.09000015258789,58.14500045776367,56.25,56.900001525878906,300300.0,28.215076230460408,1,2,3
7124,2024-04-16,GSHD,56.88999938964844,57.39500045776367,56.08000183105469,56.45000076293945,232600.0,27.638693412358684,1,2,3
7125,2024-04-17,GSHD,57.18999862670898,58.310001373291016,55.84999847412109,56.5,387000.0,27.815138972004462,1,2,3
7126,2024-04-18,GSHD,56.630001068115234,57.33700180053711,55.96500015258789,56.70000076293945,392300.0,28.565491504520395,1,2,3
7127,2024-04-19,GSHD,56.47999954223633,58.38999938964844,56.19499969482422,57.810001373291016,294100.0,32.74404729953672,1,2,3
7424,2024-04-10,HII,273.1199951171875,277.25,273.1199951171875,275.1499938964844,417800.0,28.83355618328845,1,2,3
7425,2024-04-11,HII,274.9599914550781,277.4599914550781,273.0400085449219,276.3099975585937,300700.0,31.99659788683458,1,2,3
7426,2024-04-12,HII,275.3500061035156,279.5599975585937,275.3500061035156,275.7200012207031,402100.0,31.23616310291014,1,2,3
