Date,Interval,Ticker,Open,High,Low,Close,Volume,Avg_Volume_10,RSI,ATR,vol_vs_avrg_vol,SMA_20,SMA_50,SMA_200,SMA_65,desc_number
2024-09-23 00:00:00-04:00,1d,NVDA,116.54197220506472,116.98193669935195,114.85208621282331,116.25199127197266,206228500,298837930.0,50.447369083616266,5.5018657305241145,0.6901014874517435,115.34467926025391,115.911494140625,,118.34141200138973,58
2024-09-24 00:00:00-04:00,1d,NVDA,116.51196518042532,121.79160765008963,115.37204436838394,120.8616714477539,354966800,307506240.0,55.46260786273855,5.5674155556085125,1.1543401525770665,115.06573944091797,115.76032424926758,,118.25389228233924,57
2024-09-25 00:00:00-04:00,1d,NVDA,122.01159249257597,124.93139717496075,121.6016246984159,123.50149536132812,284692900,291833290.0,58.07924125486215,5.460437710722679,0.9755326405702379,114.82680435180664,115.70354446411133,,118.33711899977465,56
2024-09-26 00:00:00-04:00,1d,NVDA,126.79126799764761,127.66120318223068,121.7916124398361,124.03145599365234,302582900,285381530.0,58.60503922530844,5.489662927270672,1.0602749939703526,114.7488468170166,115.82473815917969,,118.30574869009165,55
2024-09-27 00:00:00-04:00,1d,NVDA,123.96146238728417,124.02145581335269,119.25178771917992,121.39163970947266,271009200,288646620.0,54.91050267331049,5.438949023499369,0.9388961492083295,114.93983688354493,115.83114501953125,94.30913654327392,118.22899733323317,54
2024-09-30 00:00:00-04:00,1d,NVDA,118.30184382759613,121.49162641926588,118.14185882154547,121.43163299560547,226553700,286424760.0,54.95683157545319,5.289721778800872,0.7909710738694518,115.04384002685546,115.90154190063477,94.67807723999023,118.18993248572717,53
2024-10-01 00:00:00-04:00,1d,NVDA,121.76160359919284,122.43156321712523,115.7820200451603,116.99193572998047,302094500,293441620.0,48.944641313779506,5.386851878312591,1.029487568941311,115.49427070617676,115.77096221923829,95.02266506195069,118.08948657696064,52
2024-10-02 00:00:00-04:00,1d,NVDA,116.43198210063649,119.37177440698211,115.13206859256863,118.84181213378906,221845900,284594320.0,51.333629626325234,5.3049128737483695,0.779516260198025,116.12668151855469,115.69637710571288,95.37519264221191,118.0058097252479,51
2024-10-03 00:00:00-04:00,1d,NVDA,120.91167009454495,124.3514356140466,120.33170820972309,122.84153747558594,277118000,282955480.0,56.11508488550933,5.3195350599275955,0.9793696167326393,116.90908622741699,115.86856079101562,95.74501962661743,118.008740234375,50
2024-10-04 00:00:00-04:00,1d,NVDA,124.9313951062457,125.03138669129712,121.8216087492724,124.91139221191406,243678100,269077050.0,58.393270473916324,5.168838122934533,0.9056071485843925,118.01394996643066,116.12153549194336,96.1192625617981,117.95722022423378,49
2024-10-07 00:00:00-04:00,1d,NVDA,124.98138920036052,130.63100158341018,124.94139103988898,127.7112045288086,346250200,283079220.0,61.318443214895325,5.208178926403218,1.223156542539576,119.0768325805664,116.4149087524414,96.50986888885498,117.98646075908954,48
2024-10-08 00:00:00-04:00,1d,NVDA,130.25102042396173,133.47079980711666,129.4110819564616,132.88084411621094,285722500,276154790.0,66.06282524988157,5.247565808682137,1.0346461852064923,120.31670951843262,116.84107040405273,96.93378631591797,118.05877849872296,47
2024-10-09 00:00:00-04:00,1d,NVDA,134.100759996507,134.51073540803478,131.37095237452456,132.64085388183594,246191600,272304660.0,65.66020470936238,5.097009896169857,0.9041035140566452,121.10415496826172,117.41960784912109,97.35211000442504,118.07848815917968,46
2024-10-10 00:00:00-04:00,1d,NVDA,131.9009109593636,134.99069430038207,130.9909700248152,134.8007049560547,242311300,266277500.0,67.5754635721383,5.018632351841073,0.9099953995361981,121.88760070800781,117.77558349609374,97.78203271865844,118.0771270751953,45
2024-10-11 00:00:00-04:00,1d,NVDA,134.00075636449898,135.77063861955767,133.65078964681797,134.79071044921875,170209500,256197530.0,67.55668682459464,4.811576396190975,0.6643682318092606,122.67254676818848,118.28753494262695,98.20966112136841,118.19113300030048,44
2024-10-14 00:00:00-04:00,1d,NVDA,136.46060515676092,139.59039453634375,136.29061869231955,138.0605010986328,232347700,256776930.0,70.44961552945938,4.810726945543406,0.9048620528331731,123.73697433471679,118.90367645263672,98.65294868469238,118.32713998647837,43
2024-10-15 00:00:00-04:00,1d,NVDA,137.86049956193577,138.5604635568482,128.73113875001064,131.5909423828125,377831000,264350580.0,59.20139403155621,5.169198221350131,1.4292800114151443,124.53741989135742,119.52680557250977,99.06336357116699,118.37592116135818,42
2024-10-16 00:00:00-04:00,1d,NVDA,133.97076200865325,136.61057945313823,131.57093351648052,135.7106475830078,264879700,268653960.0,63.22766170040332,5.159944486729244,0.9859512214150873,125.65484275817872,120.15634063720704,99.49437698364258,118.52007751464843,41
2024-10-17 00:00:00-04:00,1d,NVDA,139.3304004369883,140.88029674498213,136.86056931738727,136.92056274414062,306435900,271585750.0,64.34068381348455,5.160637677818178,1.128320981494795,126.60777702331544,120.91685729980469,99.93820806503295,118.8115973839393,40
2024-10-18 00:00:00-04:00,1d,NVDA,138.66044579007144,138.89042567419548,137.27054215149374,137.99049377441406,176090200,264826960.0,65.3397623517985,4.932725195835084,0.6649255045634327,127.70770149230957,121.57759140014649,100.39038293838502,119.07189272367037,39
2024-10-21 00:00:00-04:00,1d,NVDA,138.12048644265874,143.70010375976562,137.99049051839003,143.70010375976562,264554500,256657390.0,70.14656480865074,4.988217199087977,1.0307690731211754,129.08010711669922,122.35691696166992,100.86896146774292,119.46863602858323,38
2024-10-22 00:00:00-04:00,1d,NVDA,142.90016279151004,144.4100533191971,141.7702357215276,143.58010864257812,226311600,250716300.0,69.92707623174492,4.820474370415228,0.9026600982863898,130.21602897644044,123.04845596313477,101.34144660949707,119.77723893385667,37
2024-10-23 00:00:00-04:00,1d,NVDA,142.0202156059464,142.42018195043707,137.45053832630117,139.55038452148438,285930000,254690140.0,62.8183988956339,4.913981223691065,1.122658301573826,131.01847343444825,123.51702239990234,101.77800758361816,120.03845919095554,36
2024-10-24 00:00:00-04:00,1d,NVDA,140.81030500321762,141.34026726626666,138.45046699393333,140.40032958984375,172354900,247694500.0,63.6575834098737,4.769396870022656,0.6958366051729046,131.8369171142578,123.96379364013671,102.21438453674317,120.44104344294621,35
2024-10-25 00:00:00-04:00,1d,NVDA,140.9202843311163,144.12007609663013,140.7903036617806,141.53024291992188,205122100,251185760.0,64.79513477786304,4.694421844077207,0.8166151616238118,132.84384727478027,124.3375779724121,102.65036277770996,120.89131399301382,34
2024-10-28 00:00:00-04:00,1d,NVDA,142.9901396648257,143.13012940104122,140.0403461288819,140.51031494140625,173586700,245309660.0,62.88179884276653,4.579804803225929,0.7076227654467419,133.79778137207032,124.6565690612793,103.07888204574584,121.31389512282152,33
2024-10-29 00:00:00-04:00,1d,NVDA,140.28032434344357,142.25018978946702,138.89042075410222,141.24026489257812,157593600,223285920.0,63.707780906093646,4.492659391235848,0.7057928238377055,135.01019783020018,124.88177597045899,103.5116109085083,121.77031825138972,32
2024-10-30 00:00:00-04:00,1d,NVDA,139.5303817319662,140.32033586087627,136.80057404730425,139.3303985595703,179418100,214739760.0,59.94889250178398,4.488875923667136,0.8355141125239219,136.03462715148925,125.12377685546875,103.92643280029297,122.3182631272536,31
2024-10-31 00:00:00-04:00,1d,NVDA,137.59053287269725,137.60052669144986,132.10090534528118,132.7508544921875,270039600,211100130.0,49.18280798057094,4.684634301568707,1.2792014860436136,136.53009300231935,125.20919067382812,104.31000150680542,122.56055438701924,30
2024-11-01 00:00:00-04:00,1d,NVDA,134.69072202720864,137.30054292300855,134.56074135376818,135.3906707763672,207127800,214203890.0,52.842073385870286,4.674995310801017,0.9669656326035909,137.054056930542,125.44258636474609,104.70150079727173,122.96359335092397,29
2024-11-04 00:00:00-05:00,1d,NVDA,137.20055793532484,138.95043742397988,135.56067148198048,136.04063415527344,187528200,206501260.0,53.725608531846476,4.595336120573279,0.9081213354339823,137.47052841186525,125.57639862060547,105.08433326721192,123.40647348257211,28
2024-11-05 00:00:00-05:00,1d,NVDA,137.44052295404828,140.36031985674174,137.32053610774523,139.90036010742188,160537400,199923840.0,58.67685718717011,4.575646804922924,0.8029927796504909,137.82150421142578,125.84559646606445,105.48564958572388,124.01364077054538,27
2024-11-06 00:00:00-05:00,1d,NVDA,142.9501491563635,146.47990453076164,141.95021810961643,145.59996032714844,242043900,195535230.0,64.68577553012152,4.718782349095556,1.2378531479979338,138.4694595336914,126.19199172973633,105.91436922073365,124.65004178560697,26
2024-11-07 00:00:00-05:00,1d,NVDA,146.37991697911346,148.91973532669053,146.15993091069282,148.8697509765625,207323300,199032070.0,67.59683222654442,4.618853252698879,1.0416577589732148,139.17291183471679,126.65757461547851,106.35199493408203,125.41888826810397,25
2024-11-08 00:00:00-05:00,1d,NVDA,148.75974806860012,149.7596791286017,146.24991134304443,147.6198272705078,175665800,196086440.0,65.37821544588434,4.539632862188765,0.8958589895354314,139.81436767578126,127.25853439331054,106.7820964050293,126.07528886061448,24
2024-11-11 00:00:00-05:00,1d,NVDA,148.66974724045087,148.83974895267767,143.56011401444013,145.24998474121094,182325600,196960330.0,61.2720271059791,4.592490153335106,0.9256970680339538,140.17384185791016,127.77650268554687,107.20327781677246,126.69861438457782,23
2024-11-12 00:00:00-05:00,1d,NVDA,146.76987949246217,149.63967674683425,145.9999283055317,148.27976989746094,198634700,201064440.0,64.35442341074526,4.5780045713556925,0.9879156155111267,141.00828323364257,128.582431640625,107.63244018554687,127.30286994347206,22
2024-11-13 00:00:00-05:00,1d,NVDA,149.0597281902193,149.31970476911368,145.88993335100844,146.25991821289062,191903300,202312960.0,60.87585071490286,4.49598791755209,0.9485467465850927,141.5357467651367,129.3837580871582,108.04995876312256,127.76652925931491,21
2024-11-14 00:00:00-05:00,1d,NVDA,147.62982215130063,148.98972901300397,145.53996988270669,146.7498779296875,194463300,194755330.0,61.42060872954722,4.421257289891032,0.9985005288430361,142.02721252441407,130.17488677978517,108.47616033554077,128.2078848031851,20
2024-11-15 00:00:00-05:00,1d,NVDA,144.86001514374476,145.23000003001434,140.0703518362645,141.97021484375,250132900,199055840.0,53.582625907915364,4.5825622044290295,1.2565966414248384,142.22619857788087,130.95800872802735,108.87096572875977,128.50218001145583,19
2024-11-18 00:00:00-05:00,1d,NVDA,139.49038598259963,141.54024775288784,137.14054183607018,140.1403350830078,221866000,202489620.0,50.90435161146794,4.6002129760898,1.0956907321965441,142.04821014404297,131.63174438476562,109.24096115112305,128.74186577430137,18
2024-11-19 00:00:00-05:00,1d,NVDA,141.31026763860282,147.1198647758357,140.98028855106583,146.99986267089844,227834900,209219370.0,59.147704023076024,4.770164170142522,1.0889761306517651,142.21919784545898,132.41007553100587,109.62939868927002,129.0037110548753,17
2024-11-20 00:00:00-05:00,1d,NVDA,147.39984335305397,147.54982691113315,142.72015799039747,145.87994384765625,309871700,216002150.0,57.45164729941705,4.7744145094706045,1.4345769243500586,142.5356758117676,132.9898355102539,110.01778007507325,129.29062781700722,16
2024-11-21 00:00:00-05:00,1d,NVDA,149.3397202101669,152.8794696932069,140.69030679019977,146.65989685058594,400946600,235364480.0,58.3474465321806,5.304039394723213,1.703513631283701,142.8486541748047,133.54039764404297,110.40068393707276,129.570316021259,15
2024-11-22 00:00:00-05:00,1d,NVDA,145.91993755545448,147.1498637894418,141.0902837872634,141.94021606445312,236406200,241438520.0,51.30795179337881,5.358006580970013,0.9791569298884039,142.86915283203126,133.99736618041993,110.7622787475586,129.85061340332032,14
2024-11-25 00:00:00-05:00,1d,NVDA,141.98022539008,142.0402188161131,135.81065220328685,136.01063537597656,344941900,257700150.0,44.1079508083105,5.420260868959745,1.3385397719015686,142.64416885375977,134.38213989257812,111.08176914215088,129.95308438814604,13
2024-11-26 00:00:00-05:00,1d,NVDA,137.69051329665368,139.29040920481154,135.66065432709954,136.9105682373047,190287700,256865450.0,45.36115037356957,5.292367583870621,0.7408069088310631,142.42768402099608,134.80871063232422,111.40518436431884,130.11416285588191,12
2024-11-27 00:00:00-05:00,1d,NVDA,135.00069411944222,137.21054859333148,131.79092378994943,135.33067321777344,226370900,260312210.0,43.51644743600777,5.301457385264294,0.8696130696289659,142.22769775390626,135.24808029174804,111.7212999343872,130.2226317185622,11
2024-11-29 00:00:00-05:00,1d,NVDA,136.77057853610563,139.34040886007423,136.04063308446467,138.240478515625,141863200,255052200.0,47.73239646208649,5.209191546481187,0.5562124145567064,142.50217895507814,135.65565231323242,112.04310703277588,130.41724513127252,10
2024-12-02 00:00:00-05:00,1d,NVDA,138.82043604874252,140.44031954365505,137.8105111334031,138.62045288085938,171682800,247207190.0,48.27532932880742,5.024949893893384,0.6944895089823236,142.66366806030274,136.108221282959,112.37302227020264,130.7410699697641,9
2024-12-03 00:00:00-05:00,1d,NVDA,138.25047342063522,140.5303151909217,137.9404972096011,140.25033569335938,164414000,241461990.0,50.64366477500915,4.851011900138185,0.6809104820183085,142.87415313720703,136.58818817138672,112.71131187438965,131.06258943997898,8
